id_avaluo,numero_finca,finalidad,fecha_inspeccion,fecha_valor,fecha_informe,provincia,canton,distrito,latitud,longitud,tipologia_inmueble,moneda,area_terreno_m2,valor_unitario_terreno_m2,area_construccion_m2,valor_unitario_construccion_m2,valor_obras_complementarias,valor_total_inmueble,perito_id
AV-2025-000120,7-121243,Contable,2025-11-27,2025-12-05,2025-12-11,Limón,Limón,Limón,9.978637,-83.03003,Local comercial,CRC,508.68,694108.53,889.48,325285.01,8004937.54,650419000,PER-001
AV-2024-000121,1-247630,Garantía hipotecaria,2024-11-16,2024-12-01,2024-12-04,San José,Montes de Oca,San Pedro,9.283223,-84.438363,Terreno baldío urbano,CRC,415.29,1896549.09,0.0,0.0,3131008.02,790749000,PER-003
AV-2025-000122,2-805424,Contable,2025-11-16,2025-11-28,2025-12-05,Alajuela,Upala,Upala,10.823801,-84.959979,Casa de habitación,CRC,309.42,384491.54,108.35,418443.29,3088512.62,167396000,PER-008
AV-2025-000123,3-945458,Leasing,2025-10-15,2025-10-29,2025-10-31,Cartago,Paraíso,Paraíso,9.867953,-83.878874,Casa de habitación,CRC,398.14,570851.11,137.67,552457.5,1633953.25,304969000,PER-006
AV-2025-000124,7-786695-235,Actualización de garantía,2021-07-28,2021-08-05,2021-08-10,Limón,Talamanca,Cahuita,9.688581,-82.799266,Apartamento,USD,109.97,15215.84,123.49,1033.69,3561.06,1804497,PER-003
AV-2025-000125,2-670629,Leasing,2025-10-21,2025-11-02,2025-11-04,Alajuela,Alajuela,Alajuela,10.022261,-84.205015,Casa de habitación,CRC,471.15,853801.67,177.2,603991.01,2988524.35,512284000,PER-006
AV-2025-000126,1-316844,Garantía hipotecaria,2021-05-17,2021-05-21,2021-05-31,San José,San José,Carmen,9.930985,-84.080887,Local comercial,CRC,1610.72,572560.14,2048.8,481314.67,4911603.39,1913263000,PER-007
AV-2025-000127,1-340975,Leasing,2025-06-18,2025-06-28,2025-07-05,San José,Puriscal,Santiago,9.870926,-84.322613,Terreno baldío rural,CRC,47625.89,81253.73,0.0,0.0,0.0,3869781000,PER-009
AV-2025-000128,4-814626,Garantía hipotecaria,2025-05-25,2025-06-09,2025-06-15,Heredia,San Rafael,San Rafael,10.025041,-84.09619,Casa de habitación,CRC,474.75,738052.71,173.13,254714.2,2135810.19,396625000,PER-007
AV-2025-000129,3-500621,Actualización de garantía,2025-12-07,2025-12-09,2025-12-20,Cartago,Turrialba,Turrialba,9.908917,-83.702216,Casa de habitación,CRC,406.03,600388.46,249.51,344118.93,3306178.12,332943000,PER-006
AV-2025-000130,4-793039,Actualización de garantía,2025-08-15,2025-09-04,2025-09-09,Heredia,Heredia,Heredia,9.989392,-84.122292,Terreno baldío urbano,CRC,684.09,170187.45,0.0,0.0,0.0,116424000,PER-008
AV-2024-000131,1-911706,Garantía hipotecaria,2024-06-03,2024-06-18,2024-06-28,San José,Montes de Oca,San Pedro,9.938748,-84.059256,Bodega o nave industrial,USD,7802.11,450.42,2382.75,1370.01,128473.01,6907091,PER-005
AV-2025-000132,1-434247,Leasing,2025-08-20,2025-08-23,2025-09-04,San José,Goicoechea,Guadalupe,9.941374,-84.04748,Casa de habitación,CRC,369.61,583839.05,211.68,631601.33,4755775.8,354246000,PER-007
AV-2024-000133,1-664886,Actualización de garantía,2024-10-29,2024-11-02,2024-11-06,San José,Goicoechea,Guadalupe,9.957963,-84.039413,Local comercial,CRC,2148.31,757261.41,2662.93,471798.46,22346825.72,2905545000,PER-002
AV-2024-000134,4-271554,Garantía hipotecaria,2024-08-14,2024-08-28,2024-09-09,Heredia,San Rafael,San Rafael,10.009624,-84.0939,Terreno baldío urbano,CRC,464.85,135523.81,0.0,0.0,0.0,62998000,PER-005
AV-2026-000135,1-502660,Compraventa,2026-01-04,2026-01-18,2026-01-23,San José,Santa Ana,Santa Ana,9.927823,-84.202827,Local comercial,USD,460.1,1108.65,309.6,961.65,22387.02,830204,PER-009
AV-2025-000136,1-465456,Seguro,2022-03-03,2022-03-23,2022-03-28,San José,Montes de Oca,San Pedro,9.921829,-84.045357,Casa de habitación,CRC,357.26,1048558.62,173.03,462894.69,1367503.02,456070000,PER-009
AV-2026-000137,1-721093,Leasing,2026-01-11,2026-01-24,2026-02-01,San José,Montes de Oca,San Pedro,9.918698,-84.048708,Terreno baldío urbano,USD,1247.34,524.66,0.0,0.0,5914.1,660344,PER-001
AV-2025-000138,1-167395,Actualización de garantía,2022-01-14,2022-01-29,2022-02-01,San José,Desamparados,Desamparados,9.899568,-84.078109,Local comercial,CRC,429.65,666739.66,142.36,272218.5,2592478.69,327810000,PER-007
AV-2024-000139,1-583394-221,Leasing,2024-12-09,2024-12-15,2024-12-20,San José,Goicoechea,Guadalupe,9.94551,-84.058654,Condominio horizontal,USD,295.25,346.14,192.68,777.07,4370.51,256294,PER-005
AV-2025-000140,4-423919-397,Garantía hipotecaria,2025-12-19,2025-12-22,2025-12-24,Heredia,Belén,San Antonio,10.082903,-83.527275,Condominio horizontal,CRC,382.28,294108.72,110.95,701329.7,104314.46,190349000,PER-002
AV-2025-000141,5-648307-288,Compraventa,2025-01-26,2025-02-10,2025-02-13,Guanacaste,Santa Cruz,Tamarindo,10.303375,-85.803962,Apartamento,USD,101.77,1573.4,33.2,588.96,238.77,179917,PER-004
AV-2025-000142,3-233124,Leasing,2025-05-06,2025-05-09,2025-05-12,Cartago,Cartago,Oriental,9.870171,-83.918082,Terreno baldío urbano,CRC,815.57,349880.71,99.0,287398.94,0.0,313805000,PER-005
AV-2025-000143,7-898219,Garantía hipotecaria,2022-02-07,2022-02-21,2022-02-25,Limón,Limón,Limón,9.6001,-82.295403,Bodega o nave industrial,USD,2969.32,193.85,772.32,946.66,31966.29,1338693,PER-002
AV-2026-000144,3-403877,Garantía hipotecaria,2026-01-18,2026-01-20,2026-01-30,Cartago,Paraíso,Paraíso,9.815606,-83.881187,Local comercial,CRC,1744.95,362822.54,3131.77,445586.79,5531824.64,2034114000,PER-009
AV-2025-000145,1-503427,Actualización de garantía,2025-11-18,2025-12-07,2025-12-13,San José,Goicoechea,Guadalupe,9.965078,-84.048557,Casa de habitación,CRC,668.36,364573.19,135.47,826847.24,8847529.39,364527000,PER-008
AV-2025-000146,2-866303,Seguro,2025-06-29,2025-07-14,2025-07-16,Alajuela,Grecia,Grecia,10.073514,-84.288167,Local comercial,CRC,1551.97,571883.6,2672.07,783772.18,N/A,3000292000,PER-003
AV-2025-000147,3-221447,Garantía hipotecaria,2025-03-14,2025-03-16,2025-03-23,Cartago,Paraíso,Paraíso,9.847687,-83.867632,Casa de habitación,CRC,887.1,537638.35,526.55,552915.88,5653682.6,773731000,PER-006
AV-2025-000148,5-513609,Seguro,2025-01-31,2025-02-02,2025-02-04,Guanacaste,Nicoya,Nicoya,10.14839,-85.468662,Casa de habitación,CRC,317.98,584961.83,87.36,516751.53,2664164.72,233814000,PER-003
AV-2024-000149,4-523650,Compraventa,2024-10-21,2024-11-08,2024-11-12,Heredia,Heredia,Heredia,9.989866,-84.126147,Casa de habitación,CRC,936.99,713778.53,514.41,627954.17,24488838.74,1016318000,PER-004
AV-2025-000150,5-369142,Garantía hipotecaria,2023-03-31,2023-04-20,2023-04-29,Guanacaste,Nicoya,Nicoya,10.142175,-85.457037,Casa de habitación,CRC,418.89,285393.25,241.99,496514.7,5529153.95,245229000,PER-007
AV-2024-000151,5-394339,Seguro,2024-10-12,2024-11-01,2024-11-03,Guanacaste,Liberia,Liberia,10.637657,-85.452171,Casa de habitación,CRC,730.03,451463.98,151.6,265067.24,250193.6,370017000,PER-001
AV-2025-000152,6-170475,Garantía hipotecaria,2025-03-25,2025-03-26,2025-03-29,Puntarenas,Quepos,Quepos,9.436254,-84.120503,Terreno baldío rural,CRC,13070.82,259233.01,0.0,0.0,0.0,3388388000,PER-001
AV-2026-000153,1-792940,Leasing,2026-02-17,2026-02-19,2026-02-24,San José,Santa Ana,Santa Ana,9.951831,-84.193207,Terreno baldío urbano,USD,541.48,778.03,0.0,0.0,0.0,421288,PER-006
AV-2024-000154,1-332092,Seguro,2023-07-07,2023-07-19,2023-07-27,San José,Goicoechea,Guadalupe,9.945321,-84.046971,Local comercial,CRC,579.15,352551.76,315.26,311317.22,5856891.06,308183000,PER-004
AV-2025-000155,6-894427,Contable,2025-10-10,2025-10-26,2025-11-03,Puntarenas,Puntarenas,Puntarenas,10.001823,-84.819545,Casa de habitación,CRC,242.88,689091.9,106.73,473341.5,3805966.38,221692000,PER-001
AV-2025-000156,2-677789,Actualización de garantía,2025-10-10,2025-10-11,2025-10-21,Alajuela,Grecia,Grecia,10.066141,-84.277567,Terreno baldío rural,CRC,39145.7,132480.14,0.0,0.0,0.0,5186028000,PER-002
AV-2025-000157,1-286122,Actualización de garantía,2025-11-02,2025-11-06,2025-11-17,San José,Pérez Zeledón,San Isidro de El General,9.37658,-83.696501,Casa de habitación,CRC,901.59,1291105.99,602.16,483028.93,4722035.32,1459631000,PER-003
AV-2025-000158,2-730129,Garantía hipotecaria,2025-07-28,2025-08-09,2025-08-15,Alajuela,Grecia,Grecia,10.115137,-84.313793,Terreno baldío urbano,CRC,747.15,112054.18,0.0,0.0,0.0,83721000,PER-001
AV-2025-000159,1-647319,Contable,2025-07-30,2025-08-10,2025-08-11,San José,Curridabat,Curridabat,9.93194,-84.02776,Casa de habitación,CRC,269.3,1094562.05,132.63,759583.79,7313424.31,402823000,PER-005
AV-2024-000160,1-205160-102,Garantía hipotecaria,2024-07-20,2024-08-09,2024-08-17,San José,San José,Carmen,9.935425,-84.075703,Apartamento,USD,214.78,690.11,444.62,511.24,6467.7,381997,PER-005
AV-2026-000161,4-319228,Compraventa,2026-01-16,2026-01-16,2026-01-22,Heredia,San Rafael,San Rafael,10.689185,-83.939265,Local comercial,USD,201.44,390.6,0.0,0.0,6539.02,85221,PER-001
AV-2025-000162,4-853243-290,Seguro,2025-04-21,2025-04-24,2025-04-26,Heredia,Heredia,Heredia,10.002859,-84.131422,Apartamento,USD,95.15,630.48,225.26,1047.05,13215.78,309064,PER-006
AV-2025-000163,4-254396,Leasing,2025-01-11,2025-01-28,2025-02-03,Heredia,San Rafael,San Rafael,10.008383,-84.074713,Casa de habitación,CRC,778.47,652835.52,521.44,417379.01,12194710.13,738046000,PER-005
AV-2026-000164,6-762477,Leasing,2026-01-21,2026-02-07,2026-02-10,Puntarenas,Puntarenas,Puntarenas,9.979263,-84.855066,Local comercial,CRC,1384.36,442123.49,2453.47,831852.88,62917063.0,2715901000,PER-005
AV-2025-000165,1-742581,Actualización de garantía,2025-05-21,2025-06-01,2025-06-06,San José,Tibás,San Juan,-84.067817,9.95533,Bodega o nave industrial,USD,8440.37,474.13,3339.91,1469.28,54510.18,8963606,PER-007
AV-2024-000166,1-748812,Leasing,2021-07-27,2021-08-12,2021-08-18,San José,San José,Carmen,10.35442,-83.519559,Edificio de oficinas,USD,2325.87,1054.73,6103.54,624.28,88908.58,6352391,PER-007
AV-2025-000167,2-119915,Compraventa,2025-09-28,2025-10-01,2025-10-04,Alajuela,Upala,Upala,10.903433,-84.937594,Casa de habitación,CRC,710.43,1114167.6,278.4,559246.72,4283757.52,951516000,PER-003
AV-2024-000168,1-725376,Actualización de garantía,2024-06-15,2024-06-16,2024-06-24,San José,Goicoechea,Guadalupe,9.94773,-84.036014,Casa de habitación,CRC,337.37,575333.73,102.29,411776.17,2179786.99,238401000,PER-003
AV-2025-000169,5-179998,Actualización de garantía,2022-10-04,2022-10-13,2022-10-23,Guanacaste,Nicoya,Nicoya,10.117204,-85.415032,Finca agrícola,CRC,150912.22,53976.17,10206.68,416222.47,77223860.01,12471137000,PER-001
AV-2025-000170,1-388648,Actualización de garantía,2025-04-23,2025-05-01,2025-05-13,San José,Santa Ana,Santa Ana,9.942167,-84.193363,Terreno baldío urbano,CRC,478.3,489634.14,0.0,0.0,0.0,234192000,PER-002
AV-2025-000171,1-523585,Leasing,2025-08-01,2025-08-08,2025-08-17,San José,Montes de Oca,San Pedro,9.939758,-84.042172,Casa de habitación,CRC,576.25,579535.01,384.03,706083.11,12431798.01,617546000,PER-001
AV-2024-000172,7-261479,Garantía hipotecaria,2024-10-01,2024-10-08,2024-10-14,Limón,Pococí,Guápiles,10.197597,-83.793268,Casa de habitación,CRC,1063.0,446999.19,558.21,303259.25,3386380.19,647829000,PER-002
AV-2025-000173,4-230777-298,Leasing,2025-08-31,2025-09-02,2025-09-07,Heredia,Heredia,Heredia,9.98315,-84.118924,Apartamento,USD,185.05,959.79,406.44,1107.67,30007.68,657818,PER-004
AV-2025-000174,4-376105,Garantía hipotecaria,2022-12-31,2023-01-14,2023-01-23,Heredia,Heredia,Heredia,9.996822,-84.12582,Casa de habitación,CRC,226.78,502909.9,149.42,677121.38,4505222.62,219731000,PER-007
AV-2025-000175,3-150159,Garantía hipotecaria,2025-06-22,2025-06-27,2025-07-01,Cartago,Paraíso,Paraíso,9.861605,-83.88124,Casa de habitación,CRC,890.31,649873.87,202.32,255125.01,2246484.89,632453000,PER-006
AV-2024-000176,1-311087-097,Leasing,2024-06-25,2024-07-01,2024-07-08,San José,Curridabat,Curridabat,9.904422,-84.027299,Condominio horizontal,USD,323.53,502.68,250.17,988.73,3864.59,413847,PER-008
AV-2025-000177,1-490480,Garantía hipotecaria,2025-04-08,2025-04-28,2025-05-05,San José,Montes de Oca,San Pedro,9.933874,-84.043572,Local comercial,USD,808.46,881.65,909.49,1519.33,82662.17,2177256,PER-005
AV-2024-000178,2-210544,Actualización de garantía,2024-11-25,2024-11-28,2024-12-10,Alajuela,San Ramón,San Ramón,10.096931,-84.467008,Local comercial,CRC,359.19,451837.0,418.92,433251.9,10798467.42,354592000,PER-004
AV-2025-000179,2-907614,Leasing,2025-05-07,2025-05-15,2025-05-20,Alajuela,San Carlos,Quesada,10.308673,-84.411697,Local comercial,CRC,1331.72,728475.36,1514.84,542268.28,18308720.22,1809884000,PER-002
AV-2025-000180,2-746522,Actualización de garantía,2025-08-12,2025-09-01,2025-09-08,Alajuela,Atenas,Atenas,9.972922,-84.381977,Terreno baldío urbano,CRC,571.52,12703.87,0.0,0.0,0.0,7261000,PER-006
AV-2025-000181,1-841392-245,Garantía hipotecaria,2025-05-11,2025-05-15,2025-05-23,San José,Desamparados,Desamparados,9.892139,-84.079341,Condominio horizontal,USD,645.33,326.52,375.54,835.62,8363.19,532885,PER-002
AV-2025-000182,7-890634,Contable,2025-02-12,2025-02-18,2025-02-25,Limón,Limón,Limón,9.970013,-83.046103,Casa de habitación,CRC,363.96,673246.06,107.17,295747.11,1519928.02,278250000,PER-002
AV-2025-000183,1-889541,Actualización de garantía,2025-11-09,2025-11-12,2025-11-20,San José,San José,Carmen,9.930682,-84.081344,Bodega o nave industrial,USD,4162.59,448.23,1486.75,541.88,54628.85,2726067,PER-005
AV-2026-000184,3-385047,Garantía hipotecaria,2023-11-30,2023-12-11,2023-12-23,Cartago,Turrialba,Turrialba,9.893704,-83.684112,Local comercial,CRC,372.97,441462.73,639.04,501251.59,6381750.28,491354000,PER-003
AV-2026-000185,7-373452,Actualización de garantía,2026-01-22,2026-01-25,2026-01-26,Limón,Limón,Limón,9.589106,-83.199755,Casa de habitación,CRC,258.55,518680.91,107.88,755836.42,419049.27,216064000,PER-006
AV-2024-000186,1-164918,Garantía hipotecaria,2024-10-29,2024-11-14,2024-11-25,San José,Puriscal,Santiago,9.918653,-84.29055,Casa de habitación,CRC,799.82,234124.25,160.59,306002.5,1283337.64,237682000,PER-008
AV-2025-001190,4-347031-184,Actualización de garantía,2024-12-28,2025-01-06,2025-01-15,Heredia,Heredia,Heredia,9.989898,-84.125673,Apartamento,USD,58.11,1019.6,157.57,1367.77,1451.25,276220,PER-004
AV-2026-000188,1-962499,Garantía hipotecaria,2025-12-23,2026-01-01,2026-01-12,San José,Santa Ana,Santa Ana,9.950291,-84.18054,Casa de habitación,CRC,482.19,1202615.45,119.32,270755.02,850136.43,613046000,PER-009
AV-2025-000189,1-468339-140,Garantía hipotecaria,2025-10-10,2025-10-17,2025-10-28,San José,Santa Ana,Santa Ana,9.915007,-84.177571,Condominio horizontal,USD,210.31,1056.25,160.02,1270.21,14401.63,439801,PER-003
AV-2025-000190,2-403637,Compraventa,2025-05-10,2025-05-30,2025-06-01,Alajuela,Atenas,Atenas,10.013538,-84.368982,Terreno baldío rural,CRC,16871.88,78390.74,0.0,0.0,17417746.99,1340017000,PER-003
AV-2025-000191,3-405396,Leasing,2024-12-24,2025-01-08,2025-01-10,Cartago,La Unión,Tres Ríos,9.923308,-83.997035,Casa de habitación,CRC,865.32,346093.13,532.97,312640.78,1106973.58,467216000,PER-008
AV-2026-000192,2-561865,Garantía hipotecaria,2023-07-08,2023-07-26,2023-07-29,Alajuela,Alajuela,Alajuela,10.013353,-84.231789,Casa de habitación,CRC,461.96,1061137.02,183.99,671047.31,3486558.71,617155000,PER-003
AV-2025-000193,7-362781-002,Leasing,2025-03-18,2025-03-22,2025-04-03,Limón,Talamanca,Cahuita,9.713834,-82.819303,Apartamento,USD,223.45,3079.61,327.62,1171.52,9523.28,1081476,PER-008
AV-2025-000194,7-193580,Contable,2025-05-28,2025-05-30,2025-06-03,Limón,Limón,Limón,10.001314,-83.018994,Bodega o nave industrial,USD,8219.88,146.3,2327.3,1626.93,8866.21,4997789,PER-004
AV-2025-000195,2-398454,Garantía hipotecaria,2025-04-26,2025-04-29,2025-05-08,Alajuela,Upala,Upala,10.913822,-85.014355,Finca agrícola,USD,98909.97,28.32,6801.91,1245.14,147159.71,11417620,PER-009
AV-2025-000196,1-400697,Garantía hipotecaria,2025-10-09,2025-10-28,2025-10-31,San José,Montes de Oca,San Pedro,9.927576,-84.061381,Casa de habitación,CRC,338.56,1121764.13,226.67,403531.52,2511722.21,473765000,PER-008
AV-2024-000197,7-131979-005,Garantía hipotecaria,2024-07-25,2024-07-31,2024-08-09,Limón,Talamanca,Cahuita,9.713312,-82.82827,Condominio horizontal,USD,779.69,213.36,537.15,579.4,20922.87,498502,PER-007
AV-2025-000198,1-897521,Garantía hipotecaria,2025-09-25,2025-09-26,2025-10-08,San José,Puriscal,Santiago,9.789466,-84.305186,Casa de habitación,CRC,851.82,469116.57,303.16,582555.46,5651876.33,581862000,PER-006
AV-2025-000199,1-299031,Seguro,2025-04-30,2025-05-15,2025-05-18,San José,Santa Ana,Santa Ana,9.935371,-84.192855,Edificio de oficinas,CRC,1016.52,1261608.26,2391.95,369523.55,70468424.65,2236800000,PER-002
AV-2025-000200,4-808709-023,Leasing,2025-08-26,2025-09-02,2025-09-03,Heredia,Belén,San Antonio,9.974361,-84.172926,Condominio horizontal,USD,296.5,640.54,181.68,1695.58,21570.3,519543,PER-001
AV-2024-000201,5-901287,Garantía hipotecaria,2024-10-27,2024-11-08,2024-11-15,Guanacaste,Carrillo,Sardinal,10.565221,-85.710188,Casa de habitación,CRC,407.49,511034.44,190.21,685190.95,9445118.44,348017000,PER-007
AV-2025-000202,2-689032,Garantía hipotecaria,2025-06-04,2025-06-17,2025-06-25,Alajuela,Alajuela,Alajuela,10.009302,-84.22767,Terreno baldío urbano,CRC,842.54,191018.37,0.0,0.0,3626138.1,164567000,PER-002
AV-2025-000203,3-382645-242,Compraventa,2025-05-04,2025-05-11,2025-05-15,Cartago,Cartago,Oriental,9.877186,-83.914355,Apartamento,USD,98.66,410.11,199.2,1601.67,13676.3,373190,PER-005
AV-2025-000204,5-617743,Garantía hipotecaria,2025-02-08,2025-02-25,2025-02-26,Guanacaste,Santa Cruz,Tamarindo,10.324161,-85.817329,Casa de habitación,CRC,894.48,731512.52,129.17,389872.29,1460459.57,706144000,PER-002
AV-2025-000205,3-161975,Actualización de garantía,2025-10-04,2025-10-04,2025-10-15,Cartago,La Unión,Tres Ríos,9.893117,-83.979219,Casa de habitación,CRC,432.14,486091.4,300.09,326630.06,6273679.15,314352000,PER-009
AV-2025-000206,3-706934,Garantía hipotecaria,2025-03-02,2025-03-20,2025-03-28,Cartago,Turrialba,Turrialba,9.90102,-83.736629,Terreno baldío rural,USD,52554.23,85.58,0.0,0.0,109620.54,4607212,PER-009
AV-2025-000207,6-254558,Garantía hipotecaria,2021-06-16,2021-07-04,2021-07-16,Puntarenas,Puntarenas,Puntarenas,9.966881,-84.811194,Casa de habitación,CRC,147.57,669496.69,52.07,766805.38,1757813.36,140483000,PER-007
AV-2025-000208,1-778539,Compraventa,2025-07-27,2025-07-31,2025-08-03,San José,Montes de Oca,San Pedro,9.925212,-84.049634,Terreno baldío urbano,CRC,1102.62,240352.69,0.0,0.0,0.0,265018000,PER-001
AV-2026-000209,1-754682,Leasing,2026-02-02,2026-02-11,2026-02-14,San José,Pérez Zeledón,San Isidro de El General,9.417487,-83.68972,Casa de habitación,CRC,390.67,295755.87,53.22,585161.97,2243489.13,148929000,PER-004
AV-2025-000210,4-337225,Actualización de garantía,2023-04-07,2023-04-24,2023-05-06,Heredia,Heredia,Heredia,9.234424,-84.466363,Bodega o nave industrial,USD,1887.81,778.54,865.88,970.78,22934.97,2333250,PER-005
AV-2025-000211,7-105024,Contable,2025-12-18,2025-12-25,2025-12-26,Limón,Limón,Limón,9.973189,-83.033086,Terreno baldío rural,CRC,17499.34,71195.59,0.0,0.0,24120375.57,1269996000,PER-009
AV-2026-000212,3-829835-020,Garantía hipotecaria,2025-12-20,2026-01-02,2026-01-03,Cartago,La Unión,Tres Ríos,9.908446,-84.000449,Condominio horizontal,CRC,410.49,85042.14,324.12,558640.61,3208676.33,219184000,PER-003
AV-2025-000213,4-541614,Leasing,2025-06-12,2025-06-18,2025-06-22,Heredia,Santo Domingo,Santo Domingo,9.97899,-84.08839,Casa de habitación,CRC,224.4,533744.93,99.56,670408.7,2082092.17,188600000,PER-007
AV-2025-000214,3-410231,Leasing,2025-02-23,2025-02-27,2025-03-10,Cartago,Paraíso,Paraíso,9.841203,-83.835884,Casa de habitación,CRC,650.84,393248.22,313.6,848090.7,14195065.85,536098000,PER-009
AV-2025-000215,2-107489-173,Leasing,2022-01-29,2022-02-13,2022-02-22,Alajuela,Alajuela,Alajuela,10.006112,-84.217366,Apartamento,USD,84.39,769.96,172.72,786.4,2975.47,203779,PER-009
AV-2025-000216,3-518829,Contable,2025-08-16,2025-08-23,2025-08-24,Cartago,Turrialba,Turrialba,9.923056,-83.669156,Casa de habitación,CRC,347.84,655079.18,200.02,789749.05,8375197.91,366369000,PER-007
AV-2026-000217,1-646390,Garantía hipotecaria,2026-01-16,2026-02-05,2026-02-06,San José,Desamparados,Desamparados,9.903147,-84.049752,Casa de habitación,CRC,588.89,359945.56,104.58,747324.54,3848188.17,293972000,PER-008
AV-2024-000218,1-524629,Actualización de garantía,2024-10-25,2024-11-01,2024-11-02,San José,Goicoechea,Guadalupe,9.934094,-84.052903,Casa de habitación,CRC,333.26,333285.3,190.12,358017.6,3813254.38,182950000,PER-006
AV-2025-000219,2-141010,Garantía hipotecaria,2025-09-27,2025-10-13,2025-10-15,Alajuela,San Carlos,Quesada,10.32433,-84.460374,Casa de habitación,CRC,333.26,2944530.9,114.66,660847.92,5596064.7,1062663000,PER-008
AV-2025-000220,3-438244,Garantía hipotecaria,2025-08-03,2025-08-22,2025-09-03,Cartago,Cartago,Oriental,9.86147,-83.916784,Casa de habitación,CRC,221.73,119061.47,30.82,647919.24,995794.93,47364000,PER-002
