corte,id_credito,id_avaluo,moneda,saldo,fecha_desembolso,estado
2026-04,CR-000200,AV-2024-000201,CRC,208528420.68,2024-12-29,VIGENTE
2026-03,CR-000201,AV-2025-000202,CRC,105862778.2,2025-07-18,VIGENTE
2026-04,CR-000201,AV-2025-000202,CRC,105024366.61,2025-07-17,VIGENTE
2026-03,CR-000203,AV-2025-000204,CRC,556818757.76,2025-03-29,VIGENTE
2026-04,CR-000203,AV-2025-000204,CRC,553024595.03,2025-04-05,VIGENTE
2026-03,CR-000204,AV-2025-000205,CRC,247611614.88,2025-10-28,VIGENTE
2026-04,CR-000204,AV-2025-000205,CRC,245942042.01,2025-12-05,VIGENTE
2026-03,CR-000205,AV-2025-000206,USD,2840762.19,2025-05-07,VIGENTE
2026-04,CR-000205,AV-2025-000206,USD,2807330.98,2025-05-04,VIGENTE
2026-03,CR-000206,AV-2025-000207,CRC,111776203.37,2025-07-01,VIGENTE
2026-04,CR-000206,AV-2025-000207,CRC,110463300.63,2025-07-06,VIGENTE
2026-03,CR-000208,AV-2026-000209,CRC,87993496.27,2026-03-17,VIGENTE
2026-04,CR-000208,AV-2026-000209,CRC,87408929.68,2026-03-29,VIGENTE
2026-03,CR-000209,AV-2025-000210,USD,1712344.13,2025-10-09,VIGENTE
2026-04,CR-000209,AV-2025-000210,USD,1699570.9,2025-09-28,VIGENTE
2026-03,CR-000211,AV-2026-000212,CRC,178243853.98,2026-02-11,VIGENTE
2026-04,CR-000211,AV-2026-000212,CRC,177253248.94,2026-01-22,VIGENTE
2026-03,CR-000212,AV-2025-000213,CRC,142290753.54,2025-07-25,VIGENTE
2026-04,CR-000212,AV-2025-000213,CRC,140652446.32,2025-07-09,VIGENTE
2026-03,CR-000213,AV-2025-000214,CRC,230628381.4,2025-05-06,VIGENTE
2026-04,CR-000213,AV-2025-000214,CRC,229335121.22,2025-03-29,VIGENTE
2026-03,CR-000214,AV-2025-000215,USD,112034.88,2025-11-22,VIGENTE
2026-04,CR-000214,AV-2025-000215,USD,110948.97,2026-01-14,VIGENTE
2026-03,CR-000216,AV-2026-000217,CRC,223470158.67,2026-04-01,VIGENTE
2026-04,CR-000216,AV-2026-000217,CRC,222586126.81,2026-02-13,VIGENTE
2026-03,CR-000217,AV-2024-000218,CRC,103984546.76,2024-11-28,VIGENTE
2026-04,CR-000217,AV-2024-000218,CRC,103219850.15,2024-12-24,VIGENTE
2026-03,CR-000218,AV-2025-000219,CRC,207750149.23,2025-10-27,VIGENTE
2026-04,CR-000218,AV-2025-000219,CRC,205750917.46,2025-11-08,VIGENTE
2026-03,CR-000219,AV-2025-000220,CRC,154357809.48,2025-10-01,VIGENTE
2026-04,CR-000219,AV-2025-000220,CRC,153282194.11,2025-10-31,VIGENTE
2026-03,CR-000220,AV-2025-000221,USD,146709.91,2025-07-22,VIGENTE
2026-04,CR-000220,AV-2025-000221,USD,146125.44,2025-07-06,VIGENTE
2026-03,CR-000221,AV-2025-000222,USD,113993.56,2026-01-15,VIGENTE
2026-04,CR-000221,AV-2025-000222,USD,113621.84,2026-01-21,VIGENTE
2026-03,CR-000223,AV-2025-000224,USD,42352.25,2025-08-28,VIGENTE
2026-04,CR-000223,AV-2025-000224,USD,42040.32,2025-08-07,VIGENTE
2026-03,CR-000225,AV-2025-000226,CRC,56854605.57,2025-05-31,VIGENTE
2026-04,CR-000225,AV-2025-000226,CRC,56429741.79,2025-06-04,VIGENTE
2026-03,CR-000227,AV-2025-000228,CRC,288788603.24,2026-01-30,VIGENTE
2026-04,CR-000227,AV-2025-000228,CRC,285896206.56,2026-01-06,VIGENTE
2026-03,CR-000228,AV-2025-000229,USD,69778.63,2026-02-04,VIGENTE
2026-04,CR-000228,AV-2025-000229,USD,69275.99,2026-01-15,VIGENTE
2026-03,CR-000229,AV-2025-000230,CRC,1817740835.02,2025-03-03,VIGENTE
2026-04,CR-000229,AV-2025-000230,CRC,1801599149.22,2025-01-20,VIGENTE
2026-03,CR-000230,AV-2026-000231,USD,4282889.96,2026-02-24,VIGENTE
2026-04,CR-000230,AV-2026-000231,USD,4234565.34,2026-04-10,VIGENTE
2026-03,CR-000231,AV-2025-000232,CRC,99216901.33,2025-05-28,VIGENTE
2026-04,CR-000231,AV-2025-000232,CRC,98126815.09,2025-05-01,VIGENTE
2026-03,CR-000232,AV-2025-000233,CRC,655098794.94,2025-02-28,VIGENTE
2026-04,CR-000232,AV-2025-000233,CRC,648626846.29,2025-03-10,VIGENTE
2026-03,CR-000233,AV-2026-000234,USD,70160.52,2026-03-06,VIGENTE
2026-04,CR-000233,AV-2026-000234,USD,69765.49,2026-03-14,VIGENTE
2026-03,CR-000234,AV-2025-000235,USD,343915.37,2026-02-09,VIGENTE
2026-04,CR-000234,AV-2025-000235,USD,340146.62,2026-01-05,VIGENTE
2026-03,CR-000235,AV-2025-000236,CRC,387676894.11,2026-02-01,VIGENTE
2026-04,CR-000235,AV-2025-000236,CRC,386085399.9,2026-01-30,VIGENTE
2026-03,CR-000236,AV-2025-000237,CRC,123321946.83,2025-07-03,VIGENTE
2026-04,CR-000236,AV-2025-000237,CRC,122398760.3,2025-05-23,VIGENTE
2026-03,CR-000237,AV-2025-000238,USD,298563.69,2025-08-23,VIGENTE
2026-04,CR-000237,AV-2025-000238,USD,296376.11,2025-07-09,VIGENTE
2026-03,CR-000238,AV-2025-000239,CRC,68190928.24,2025-12-16,VIGENTE
2026-04,CR-000238,AV-2025-000239,CRC,67626858.28,2025-12-29,VIGENTE
2026-03,CR-000239,AV-2025-000240,CRC,171729666.79,2025-10-05,VIGENTE
2026-04,CR-000239,AV-2025-000240,CRC,169813190.48,2025-11-07,VIGENTE
2026-03,CR-000240,AV-2026-000241,CRC,113043551.25,2026-03-24,VIGENTE
2026-04,CR-000240,AV-2026-000241,CRC,112442237.53,2026-04-04,VIGENTE
2026-03,CR-000241,AV-2024-000242,CRC,157212587.28,2025-01-21,VIGENTE
2026-04,CR-000241,AV-2024-000242,CRC,156655851.92,2025-01-03,VIGENTE
2026-03,CR-000243,AV-2025-000244,CRC,377809297.94,2026-02-14,VIGENTE
2026-04,CR-000243,AV-2025-000244,CRC,376089669.09,2025-12-21,VIGENTE
2026-03,CR-000244,AV-2025-000245,CRC,98103649.53,2025-02-19,VIGENTE
2026-04,CR-000244,AV-2025-000245,CRC,96960356.5,2025-01-29,VIGENTE
2026-03,CR-000246,AV-2025-000247,CRC,194601673.96,2025-09-03,VIGENTE
2026-04,CR-000246,AV-2025-000247,CRC,192406858.88,2025-09-19,VIGENTE
2026-03,CR-000247,AV-2025-000248,CRC,725863913.69,2025-06-09,VIGENTE
2026-04,CR-000247,AV-2025-000248,CRC,722363040.14,2025-06-10,VIGENTE
2026-03,CR-000248,AV-2025-000249,USD,5835191.31,2025-08-22,VIGENTE
2026-04,CR-000248,AV-2025-000249,USD,5767153.87,2025-08-27,VIGENTE
2026-03,CR-000251,AV-2025-000252,CRC,28065991735.99,2025-03-01,VIGENTE
2026-04,CR-000251,AV-2025-000252,CRC,27805109155.94,2025-03-24,VIGENTE
2026-03,CR-000252,AV-2025-000253,CRC,2215773076.39,2025-10-05,VIGENTE
2026-04,CR-000252,AV-2025-000253,CRC,2193801469.46,2025-11-07,VIGENTE
2026-03,CR-000253,AV-2024-000254,CRC,204576579.68,2024-12-28,VIGENTE
2026-04,CR-000253,AV-2024-000254,CRC,202508979.64,2025-01-23,VIGENTE
2026-03,CR-000255,AV-2025-000256,CRC,766274587.44,2025-08-06,VIGENTE
2026-04,CR-000255,AV-2025-000256,CRC,759441822.09,2025-07-04,VIGENTE
2026-03,CR-000256,AV-2025-000257,USD,256325.02,2025-07-17,VIGENTE
2026-04,CR-000256,AV-2025-000257,USD,253748.55,2025-08-01,VIGENTE
2026-03,CR-000257,AV-2024-000258,USD,533029.89,2024-11-09,VIGENTE
2026-04,CR-000257,AV-2024-000258,USD,528726.93,2024-10-19,VIGENTE
2026-03,CR-000258,AV-2025-000259,USD,351278.03,2025-02-18,VIGENTE
2026-04,CR-000258,AV-2025-000259,USD,347541.04,2025-03-02,VIGENTE
2026-03,CR-000259,AV-2025-000260,USD,343150.2,2025-11-17,VIGENTE
2026-04,CR-000259,AV-2025-000260,USD,339409.96,2025-12-21,VIGENTE
2026-03,CR-000260,AV-2025-000261,CRC,177617647.36,2025-11-11,VIGENTE
2026-04,CR-000260,AV-2025-000261,CRC,175921919.96,2025-11-28,VIGENTE
2026-03,CR-000261,AV-2025-000262,USD,147098.67,2025-09-22,VIGENTE
2026-04,CR-000261,AV-2025-000262,USD,145674.5,2025-09-13,VIGENTE
2026-03,CR-000262,AV-2025-000263,USD,135460.46,2025-11-21,VIGENTE
2026-04,CR-000262,AV-2025-000263,USD,134566.43,2025-10-21,VIGENTE
2026-03,CR-000264,AV-2026-000265,USD,144611.22,2026-04-08,VIGENTE
2026-04,CR-000264,AV-2026-000265,USD,143481.92,2026-04-22,VIGENTE
2026-03,CR-000265,AV-2025-000266,USD,3495828.09,2025-02-28,VIGENTE
2026-04,CR-000265,AV-2025-000266,USD,3485181.8,2025-03-04,VIGENTE
2026-03,CR-000266,AV-2026-000267,USD,84038.54,2026-03-02,VIGENTE
2026-04,CR-000266,AV-2026-000267,USD,83476.66,2026-03-12,VIGENTE
2026-03,CR-000268,AV-2024-000269,CRC,437515645.81,2025-01-16,VIGENTE
2026-04,CR-000268,AV-2024-000269,CRC,434302164.02,2024-12-09,VIGENTE
2026-03,CR-000269,AV-2024-000270,CRC,188043712.4,2024-10-14,VIGENTE
2026-04,CR-000269,AV-2024-000270,CRC,187229355.8,2024-09-06,VIGENTE
2026-03,CR-000270,AV-2025-000271,CRC,62617822.78,2025-06-13,VIGENTE
2026-04,CR-000270,AV-2025-000271,CRC,62284874.75,2025-06-17,VIGENTE
2026-03,CR-000271,AV-2025-000272,CRC,150230667.73,2025-09-25,VIGENTE
2026-04,CR-000271,AV-2025-000272,CRC,148856527.85,2025-09-18,VIGENTE
2026-03,CR-000272,AV-2025-000273,CRC,680286447.0,2025-08-19,VIGENTE
2026-04,CR-000272,AV-2025-000273,CRC,0.0,2025-09-16,CANCELADO
2026-03,CR-000273,AV-2024-000274,CRC,418418545.58,2024-09-18,VIGENTE
2026-04,CR-000273,AV-2024-000274,CRC,416511206.26,2024-10-19,VIGENTE
2026-03,CR-000275,AV-2025-000276,USD,2743316.3,2026-01-24,VIGENTE
2026-04,CR-000275,AV-2025-000276,USD,2718272.48,2026-02-03,VIGENTE
2026-03,CR-000276,AV-2026-000277,USD,394985.92,2026-04-09,VIGENTE
2026-04,CR-000276,AV-2026-000277,USD,393088.04,2026-04-21,VIGENTE
2026-03,CR-000277,AV-2025-000278,CRC,166516922.23,2026-01-24,VIGENTE
2026-04,CR-000277,AV-2025-000278,CRC,0.0,2026-01-06,CANCELADO
2026-03,CR-000279,AV-2025-000280,CRC,298693255.29,2025-11-05,VIGENTE
2026-04,CR-000279,AV-2025-000280,CRC,295256801.72,2025-10-11,VIGENTE
2026-03,CR-000280,AV-2025-000281,USD,273702.98,2025-03-04,VIGENTE
2026-04,CR-000280,AV-2025-000281,USD,271658.74,2025-01-29,VIGENTE
2026-03,CR-000282,AV-2025-000283,CRC,149659852.18,2026-01-31,VIGENTE
2026-04,CR-000282,AV-2025-000283,CRC,149116670.89,2026-01-10,VIGENTE
2026-03,CR-000283,AV-2025-000284,CRC,217504506.2,2025-10-13,VIGENTE
2026-04,CR-000283,AV-2025-000284,CRC,215360162.74,2025-10-14,VIGENTE
2026-03,CR-000284,AV-2025-000285,USD,13862643.58,2025-03-03,VIGENTE
2026-04,CR-000284,AV-2025-000285,USD,13701367.09,2025-04-08,VIGENTE
2026-03,CR-000285,AV-2025-000286,CRC,205059543.4,2026-02-03,VIGENTE
2026-04,CR-000285,AV-2025-000286,CRC,204196885.22,2026-02-12,VIGENTE
2026-03,CR-000286,AV-2025-000287,CRC,394262543.43,2025-08-29,VIGENTE
2026-04,CR-000286,AV-2025-000287,CRC,392913254.46,2025-08-05,VIGENTE
2026-03,CR-000287,AV-2025-000288,CRC,169210202.81,2025-09-04,VIGENTE
2026-04,CR-000287,AV-2025-000288,CRC,167275818.9,2025-08-23,VIGENTE
2026-03,CR-000288,AV-2024-000289,CRC,3573363734.99,2024-12-30,VIGENTE
2026-04,CR-000288,AV-2024-000289,CRC,3533381421.29,2024-12-01,VIGENTE
2026-03,CR-000289,AV-2025-000290,USD,5916447.52,2025-11-05,VIGENTE
2026-04,CR-000289,AV-2025-000290,USD,5883867.39,2025-10-29,VIGENTE
2026-03,CR-000290,AV-2024-000291,USD,293744.14,2024-11-21,VIGENTE
2026-04,CR-000290,AV-2024-000291,USD,292814.05,2024-10-25,VIGENTE
2026-03,CR-000291,AV-2024-000292,USD,169369.15,2025-01-03,VIGENTE
2026-04,CR-000291,AV-2024-000292,USD,168790.32,2025-02-09,VIGENTE
2026-03,CR-000292,AV-2025-000293,USD,125292.71,2025-10-01,VIGENTE
2026-04,CR-000292,AV-2025-000293,USD,0.0,2025-10-13,CANCELADO
2026-03,CR-000294,AV-2025-000295,CRC,205429841.65,2025-09-26,VIGENTE
2026-04,CR-000294,AV-2025-000295,CRC,203115568.51,2025-10-15,VIGENTE
2026-03,CR-000295,AV-2025-000296,USD,171032.0,2026-01-08,VIGENTE
2026-04,CR-000295,AV-2025-000296,USD,169701.7,2026-01-09,VIGENTE
2026-03,CR-000296,AV-2024-000297,CRC,90600762.62,2024-11-10,VIGENTE
2026-04,CR-000296,AV-2024-000297,CRC,90026525.94,2024-11-18,VIGENTE
2026-03,CR-000297,AV-2025-000298,CRC,57194048.66,2025-11-03,VIGENTE
2026-04,CR-000297,AV-2025-000298,CRC,56666439.22,2025-09-19,VIGENTE
2026-03,CR-000299,AV-2025-000300,USD,199339.12,2026-01-17,VIGENTE
2026-04,CR-000299,AV-2025-000300,USD,197057.48,2026-01-07,VIGENTE
2026-03,CR-000300,AV-2025-000301,CRC,540286944.86,2025-10-12,VIGENTE
2026-04,CR-000300,AV-2025-000301,CRC,537302511.03,2025-10-07,VIGENTE
2026-03,CR-000302,AV-2025-000303,USD,656114.07,2025-10-02,VIGENTE
2026-04,CR-000302,AV-2025-000303,USD,653203.34,2025-09-17,VIGENTE
2026-03,CR-000303,AV-2024-000304,CRC,951635494.89,2024-08-21,VIGENTE
2026-04,CR-000303,AV-2024-000304,CRC,946229734.87,2024-08-03,VIGENTE
2026-03,CR-000304,AV-2025-000305,USD,8557641.21,2025-04-27,VIGENTE
2026-04,CR-000304,AV-2025-000305,USD,8457980.1,2025-04-16,VIGENTE
2026-03,CR-000305,AV-2025-000306,CRC,202765413.49,2026-03-10,VIGENTE
2026-04,CR-000305,AV-2025-000306,CRC,201713244.68,2026-02-25,VIGENTE
2026-03,CR-000306,AV-2025-000307,USD,375122.24,2025-11-04,VIGENTE
2026-04,CR-000306,AV-2025-000307,USD,373128.31,2025-10-09,VIGENTE
2026-03,CR-000307,AV-2026-000308,USD,4246765.35,2026-02-03,VIGENTE
2026-04,CR-000307,AV-2026-000308,USD,4211792.83,2026-02-18,VIGENTE
2026-03,CR-000308,AV-2025-000309,USD,98487.61,2026-01-01,VIGENTE
2026-04,CR-000308,AV-2025-000309,USD,97518.92,2026-01-08,VIGENTE
2026-03,CR-000309,AV-2025-000310,CRC,601255224.66,2026-01-26,VIGENTE
2026-04,CR-000309,AV-2025-000310,CRC,596382964.12,2026-02-05,VIGENTE
2026-03,CR-000310,AV-2025-000311,CRC,107580701.34,2025-08-12,VIGENTE
2026-04,CR-000310,AV-2025-000311,CRC,106820262.42,2025-07-23,VIGENTE
2026-03,CR-000311,AV-2025-000312,USD,4938005.19,2025-11-24,VIGENTE
2026-04,CR-000311,AV-2025-000312,USD,4884862.08,2025-11-09,VIGENTE
2026-03,CR-000312,AV-2025-000313,CRC,332480348.53,2025-10-30,VIGENTE
2026-04,CR-000312,AV-2025-000313,CRC,328632707.5,2025-09-18,VIGENTE
2026-03,CR-000313,AV-2025-000314,CRC,398515343.87,2025-12-27,VIGENTE
2026-04,CR-000313,AV-2025-000314,CRC,395637462.51,2026-02-12,VIGENTE
2026-03,CR-000314,AV-2025-000315,CRC,14293984027.5,2025-12-31,VIGENTE
2026-04,CR-000314,AV-2025-000315,CRC,14175839643.61,2026-01-29,VIGENTE
2026-03,CR-000315,AV-2025-000316,CRC,237243347.14,2025-03-27,VIGENTE
2026-04,CR-000315,AV-2025-000316,CRC,235234844.11,2025-04-16,VIGENTE
2026-03,CR-000316,AV-2025-000317,CRC,208498496.95,2025-04-15,VIGENTE
2026-04,CR-000316,AV-2025-000317,CRC,206274551.62,2025-05-23,VIGENTE
2026-03,CR-000317,AV-2025-000318,CRC,329315514.9,2025-11-24,VIGENTE
2026-04,CR-000317,AV-2025-000318,CRC,325552914.0,2025-11-05,VIGENTE
2026-03,CR-000318,AV-2024-000319,CRC,94313007.66,2024-12-20,VIGENTE
2026-04,CR-000318,AV-2024-000319,CRC,93577327.9,2024-11-15,VIGENTE
2026-03,CR-000319,AV-2025-000320,USD,143385.82,2025-12-18,VIGENTE
2026-04,CR-000319,AV-2025-000320,USD,141935.91,2025-11-26,VIGENTE
2026-03,CR-000320,AV-2025-000321,CRC,204446427.87,2025-07-30,VIGENTE
2026-04,CR-000320,AV-2025-000321,CRC,203670489.8,2025-06-26,VIGENTE
2026-03,CR-000321,AV-2025-000322,CRC,750317838.89,2025-10-06,VIGENTE
2026-04,CR-000321,AV-2025-000322,CRC,747114960.41,2025-11-17,VIGENTE
2026-03,CR-000322,AV-2026-000323,USD,262818.29,2026-04-02,VIGENTE
2026-04,CR-000322,AV-2026-000323,USD,261631.58,2026-03-31,VIGENTE
2026-03,CR-000323,AV-2025-000324,CRC,231945274.96,2026-01-17,VIGENTE
2026-04,CR-000323,AV-2025-000324,CRC,0.0,2026-01-17,CANCELADO
2026-03,CR-000324,AV-2025-000325,CRC,218533092.52,2025-08-09,VIGENTE
2026-04,CR-000324,AV-2025-000325,CRC,217048642.58,2025-08-01,VIGENTE
2026-03,CR-000327,AV-2025-000328,CRC,153324094.38,2026-03-05,VIGENTE
2026-04,CR-000327,AV-2025-000328,CRC,152480182.67,2026-01-10,VIGENTE
2026-03,CR-000328,AV-2025-000329,USD,573355.12,2025-11-23,VIGENTE
2026-04,CR-000328,AV-2025-000329,USD,571074.71,2025-12-10,VIGENTE
2026-03,CR-000330,AV-2025-000331,CRC,383528705.84,2025-05-13,VIGENTE
2026-04,CR-000330,AV-2025-000331,CRC,381383346.53,2025-05-11,VIGENTE
2026-03,CR-000331,AV-2025-000332,USD,264253.87,2025-12-08,VIGENTE
2026-04,CR-000331,AV-2025-000332,USD,263237.95,2025-12-18,VIGENTE
2026-03,CR-000332,AV-2025-000333,CRC,24739714073.54,2025-03-24,VIGENTE
2026-04,CR-000332,AV-2025-000333,CRC,24539245163.63,2025-03-17,VIGENTE
2026-03,CR-000333,AV-2025-000334,CRC,138413498.88,2026-01-10,VIGENTE
2026-04,CR-000333,AV-2025-000334,CRC,137262661.0,2026-01-13,VIGENTE
2026-03,CR-000334,AV-2025-000335,USD,5782150.17,2025-08-28,VIGENTE
2026-04,CR-000334,AV-2025-000335,USD,5748997.93,2025-09-15,VIGENTE
2026-03,CR-000335,AV-2025-000336,CRC,1784928164.16,2025-11-28,VIGENTE
2026-04,CR-000335,AV-2025-000336,CRC,1778556215.82,2025-11-01,VIGENTE
2026-03,CR-000336,AV-2024-000337,USD,130704.97,2024-11-07,VIGENTE
2026-04,CR-000336,AV-2024-000337,USD,129418.25,2024-11-01,VIGENTE
2026-03,CR-000337,AV-2025-000338,CRC,472058274.86,2025-01-26,VIGENTE
2026-04,CR-000337,AV-2025-000338,CRC,467771579.25,2025-02-23,VIGENTE
2026-03,CR-000338,AV-2025-000339,USD,79196.55,2026-01-06,VIGENTE
2026-04,CR-000338,AV-2025-000339,USD,78580.62,2025-12-15,VIGENTE
2026-03,CR-000339,AV-2025-000340,CRC,415053264.34,2025-03-09,VIGENTE
2026-04,CR-000339,AV-2025-000340,CRC,411380709.43,2025-03-10,VIGENTE
2026-03,CR-000340,AV-2026-000341,USD,10135130.67,2026-03-15,VIGENTE
2026-04,CR-000340,AV-2026-000341,USD,0.0,2026-04-06,CANCELADO
2026-03,CR-000341,AV-2025-000342,USD,205697.43,2025-05-13,VIGENTE
2026-04,CR-000341,AV-2025-000342,USD,204594.15,2025-05-12,VIGENTE
2026-03,CR-000344,AV-2024-000345,USD,762488.03,2024-05-08,VIGENTE
2026-04,CR-000344,AV-2024-000345,USD,754932.64,2024-06-19,VIGENTE
2026-03,CR-000345,AV-2025-000346,USD,7184278.07,2025-07-17,VIGENTE
2026-04,CR-000345,AV-2025-000346,USD,0.0,2025-06-10,CANCELADO
2026-03,CR-000346,AV-2025-000347,CRC,55406699.47,2026-01-03,VIGENTE
2026-04,CR-000346,AV-2025-000347,CRC,54830409.53,2025-12-29,VIGENTE
2026-03,CR-000347,AV-2025-000348,CRC,41367043.01,2025-10-12,VIGENTE
2026-04,CR-000347,AV-2025-000348,CRC,40987078.44,2025-10-16,VIGENTE
2026-03,CR-000349,AV-2024-000350,CRC,921185218.87,2024-12-27,VIGENTE
2026-04,CR-000349,AV-2024-000350,CRC,913421273.56,2024-12-27,VIGENTE
2026-03,CR-000350,AV-2025-000351,USD,344288.72,2025-06-07,VIGENTE
2026-04,CR-000350,AV-2025-000351,USD,341953.92,2025-05-25,VIGENTE
2026-03,CR-000351,AV-2026-000352,USD,549210.36,2026-04-17,VIGENTE
2026-04,CR-000351,AV-2026-000352,USD,546439.64,2026-03-21,VIGENTE
2026-03,CR-000352,AV-2025-000353,CRC,438745593.45,2025-09-17,VIGENTE
2026-04,CR-000352,AV-2025-000353,CRC,436811621.87,2025-08-15,VIGENTE
2026-03,CR-000353,AV-2025-000354,USD,751846.52,2025-07-20,VIGENTE
2026-04,CR-000353,AV-2025-000354,USD,744410.73,2025-06-30,VIGENTE
2026-03,CR-000354,AV-2025-000355,CRC,27169809.2,2025-12-19,VIGENTE
2026-04,CR-000354,AV-2025-000355,CRC,26968711.24,2025-12-20,VIGENTE
2026-03,CR-000355,AV-2026-000356,CRC,788476003.45,2026-04-01,VIGENTE
2026-04,CR-000355,AV-2026-000356,CRC,782841619.95,2026-03-09,VIGENTE
2026-03,CR-000356,AV-2024-000357,CRC,362194789.08,2024-11-20,VIGENTE
2026-04,CR-000356,AV-2024-000357,CRC,360769207.35,2024-12-14,VIGENTE
2026-03,CR-000357,AV-2026-000358,CRC,2491665990.47,2026-03-14,VIGENTE
2026-04,CR-000357,AV-2026-000358,CRC,2469093126.71,2026-03-02,VIGENTE
2026-03,CR-000360,AV-2025-000361,USD,270874.16,2025-03-23,VIGENTE
2026-04,CR-000360,AV-2025-000361,USD,268328.17,2025-02-21,VIGENTE
2026-03,CR-000361,AV-2025-000362,CRC,214063238.56,2025-11-21,VIGENTE
2026-04,CR-000361,AV-2025-000362,CRC,212195879.97,2025-11-19,VIGENTE
2026-03,CR-000362,AV-2025-000363,USD,311624.33,2025-07-13,VIGENTE
2026-04,CR-000362,AV-2025-000363,USD,309713.16,2025-08-03,VIGENTE
2026-03,CR-000363,AV-2024-000364,USD,949082.99,2024-10-30,VIGENTE
2026-04,CR-000363,AV-2024-000364,USD,942145.09,2024-10-25,VIGENTE
2026-03,CR-000364,AV-2024-000365,CRC,4757237608.45,2024-10-18,VIGENTE
2026-04,CR-000364,AV-2024-000365,CRC,4705099378.94,2024-11-22,VIGENTE
2026-03,CR-000365,AV-2026-000366,CRC,679784909.99,2026-04-10,VIGENTE
2026-04,CR-000365,AV-2026-000366,CRC,675918799.01,2026-03-05,VIGENTE
2026-03,CR-000366,AV-2026-000367,CRC,172118761.92,2026-03-17,VIGENTE
2026-04,CR-000366,AV-2026-000367,CRC,171578930.91,2026-03-09,VIGENTE
2026-03,CR-000367,AV-2026-000368,CRC,66762628.57,2026-02-02,VIGENTE
2026-04,CR-000367,AV-2026-000368,CRC,66191625.67,2026-02-17,VIGENTE
2026-03,CR-000368,AV-2025-000369,CRC,513290632.28,2025-11-07,VIGENTE
2026-04,CR-000368,AV-2025-000369,CRC,507652380.27,2025-11-22,VIGENTE
2026-03,CR-000369,AV-2024-000370,CRC,165872990.33,2024-08-07,VIGENTE
2026-04,CR-000369,AV-2024-000370,CRC,0.0,2024-07-22,CANCELADO
2026-03,CR-000371,AV-2025-000372,CRC,270079079.43,2025-04-23,VIGENTE
2026-04,CR-000371,AV-2025-000372,CRC,266964776.25,2025-03-04,VIGENTE
2026-03,CR-000372,AV-2026-000373,USD,182089.17,2026-03-22,VIGENTE
2026-04,CR-000372,AV-2026-000373,USD,180058.58,2026-03-20,VIGENTE
2026-03,CR-000373,AV-2024-000374,CRC,1390653047.66,2024-12-27,VIGENTE
2026-04,CR-000373,AV-2024-000374,CRC,1376877414.29,2024-12-31,VIGENTE
2026-03,CR-000374,AV-2025-000375,USD,85367.09,2025-09-23,VIGENTE
2026-04,CR-000374,AV-2025-000375,USD,85017.21,2025-09-23,VIGENTE
2026-03,CR-000375,AV-2025-000376,USD,23252.21,2025-04-30,VIGENTE
2026-04,CR-000375,AV-2025-000376,USD,23043.93,2025-06-18,VIGENTE
2026-03,CR-000376,AV-2025-000377,CRC,5934614415.94,2026-01-26,VIGENTE
2026-04,CR-000376,AV-2025-000377,CRC,5885289290.54,2026-01-28,VIGENTE
2026-03,CR-000378,AV-2025-000379,USD,3972493.85,2025-10-31,VIGENTE
2026-04,CR-000378,AV-2025-000379,USD,3955054.88,2025-11-03,VIGENTE
2026-03,CR-000379,AV-2025-000380,CRC,338877964.37,2025-10-07,VIGENTE
2026-04,CR-000379,AV-2025-000380,CRC,0.0,2025-11-14,CANCELADO
2026-03,CR-000380,AV-2025-000381,CRC,1873322790.78,2025-06-27,VIGENTE
2026-04,CR-000380,AV-2025-000381,CRC,1855707558.08,2025-07-04,VIGENTE
2026-03,CR-000381,AV-2024-000382,CRC,163922401.87,2024-09-14,VIGENTE
2026-04,CR-000381,AV-2024-000382,CRC,162225211.3,2024-10-17,VIGENTE
2026-03,CR-000382,AV-2024-000383,USD,156985.64,2024-12-10,VIGENTE
2026-04,CR-000382,AV-2024-000383,USD,155246.26,2024-12-07,VIGENTE
2026-03,CR-000384,AV-2026-000385,USD,378668.19,2026-03-12,VIGENTE
2026-04,CR-000384,AV-2026-000385,USD,375779.83,2026-03-16,VIGENTE
2026-03,CR-000386,AV-2025-000387,CRC,1756807906.45,2025-11-27,VIGENTE
2026-04,CR-000386,AV-2025-000387,CRC,1749238122.2,2025-12-06,VIGENTE
2026-03,CR-000387,AV-2025-000388,CRC,395693864.18,2026-01-31,VIGENTE
2026-04,CR-000387,AV-2025-000388,CRC,391821552.06,2026-01-20,VIGENTE
2026-03,CR-000388,AV-2025-000389,USD,222377.31,2025-11-14,VIGENTE
2026-04,CR-000388,AV-2025-000389,USD,221473.35,2025-11-21,VIGENTE
2026-03,CR-000389,AV-2025-000390,USD,175285.28,2025-08-30,VIGENTE
2026-04,CR-000389,AV-2025-000390,USD,173949.72,2025-08-15,VIGENTE
2026-03,CR-000390,AV-2026-000391,USD,329328.03,2026-02-15,VIGENTE
2026-04,CR-000390,AV-2026-000391,USD,325412.92,2026-02-05,VIGENTE
2026-03,CR-000392,AV-2025-000393,CRC,199754544.34,2025-10-05,VIGENTE
2026-04,CR-000392,AV-2025-000393,CRC,198597474.01,2025-11-16,VIGENTE
2026-03,CR-000393,AV-2024-000394,USD,10172129.31,2024-09-11,VIGENTE
2026-04,CR-000393,AV-2024-000394,USD,10067124.35,2024-09-18,VIGENTE
2026-03,CR-000394,AV-2025-000395,USD,614868.82,2025-05-26,VIGENTE
