id_avaluo,moneda,incumplia_marzo,incumple_abril,saldo_marzo,saldo_abril,avaluos_marzo,avaluos_abril,categoria
AV-2024-001784,USD,0,0,230529.40,228868.28,1,1,CUMPLE
AV-2024-001785,CRC,1,,812029304.00,,1,0,SALIO
AV-2024-001787,CRC,1,0,290779869.51,287371712.12,1,1,CORREGIDO
AV-2024-001788,CRC,1,1,,,1,1,PERSISTENTE
AV-2024-001797,CRC,0,0,193259196.75,192423600.78,1,1,CUMPLE
AV-2024-001799,CRC,1,0,4002526484.03,3959153915.87,1,1,CORREGIDO
AV-2024-001808,USD,0,0,98380.61,97549.86,1,1,CUMPLE
AV-2024-001824,CRC,0,0,406988891.39,403357564.16,1,1,CUMPLE
AV-2024-001838,CRC,0,0,192252983.33,190653842.62,1,1,CUMPLE
AV-2024-001839,USD,0,0,106234.89,105180.21,1,1,CUMPLE
AV-2024-001841,USD,0,0,166993.65,165950.80,1,1,CUMPLE
AV-2024-001842,CRC,0,1,1315693524.05,1304982417.97,1,1,NUEVO
AV-2024-001844,CRC,1,0,,,1,1,CORREGIDO
AV-2024-001848,USD,1,,,,1,0,SALIO
AV-2024-001850,CRC,1,0,208228937.83,207260893.35,1,1,CORREGIDO
AV-2024-001852,USD,0,0,201624.36,200635.17,1,1,CUMPLE
AV-2024-001855,CRC,0,0,115619976.60,114580124.50,1,1,CUMPLE
AV-2024-001856,CRC,0,0,539201287.68,534863484.79,1,1,CUMPLE
AV-2024-001858,CRC,1,1,300662121.96,297469302.73,1,1,PERSISTENTE
AV-2024-001859,CRC,0,0,33952260.22,33692587.70,1,1,CUMPLE
AV-2024-001864,CRC,0,,335990994.77,,1,0,SALIO_CUMPLIENDO
AV-2024-001866,CRC,0,0,,,1,1,CUMPLE
AV-2024-001867,USD,0,1,405568.74,401446.08,1,1,NUEVO
AV-2024-001871,CRC,0,,1090743663.79,,1,0,SALIO_CUMPLIENDO
AV-2024-001875,CRC,0,0,,,1,1,CUMPLE
AV-2024-001877,USD,0,0,,,1,1,CUMPLE
AV-2024-001878,USD,0,0,4125628.91,4089106.49,1,1,CUMPLE
AV-2024-001880,USD,0,0,103576.47,102620.18,1,1,CUMPLE
AV-2024-001886,USD,0,0,145145.01,143837.79,1,1,CUMPLE
AV-2024-001892,CRC,1,1,285955201.47,284212468.57,1,1,PERSISTENTE
AV-2024-001893,CRC,0,0,674041094.59,666715476.28,1,1,CUMPLE
AV-2024-001899,CRC,0,0,359877414.59,357019336.52,1,1,CUMPLE
AV-2024-001901,USD,1,1,185702.09,183737.97,1,1,PERSISTENTE
AV-2024-001903,CRC,0,0,695556298.91,689828763.41,1,1,CUMPLE
AV-2024-001906,USD,0,0,5921516.94,5865779.01,1,1,CUMPLE
AV-2024-001915,USD,0,0,432982.83,431129.42,1,1,CUMPLE
AV-2024-001919,CRC,0,0,39520409.30,39125189.86,1,1,CUMPLE
AV-2024-001921,CRC,0,,943184744.24,,1,0,SALIO_CUMPLIENDO
AV-2024-001931,CRC,1,1,293201695.43,291539835.11,1,1,PERSISTENTE
AV-2024-001954,CRC,0,0,624534444.25,622311919.30,1,1,CUMPLE
AV-2024-001959,CRC,0,0,,,1,1,CUMPLE
AV-2024-001960,CRC,1,0,182284966.72,180192200.94,1,1,CORREGIDO
AV-2024-001961,CRC,0,0,2230859425.40,2216318207.85,1,1,CUMPLE
AV-2024-001962,CRC,0,0,331269519.31,327654713.29,1,1,CUMPLE
AV-2024-001963,CRC,0,0,330164502.81,327767144.12,1,1,CUMPLE
AV-2024-001966,CRC,0,0,,,1,1,CUMPLE
AV-2024-001977,USD,1,0,,,1,1,CORREGIDO
AV-2024-001978,CRC,0,0,2045565136.30,2027081585.23,1,1,CUMPLE
AV-2024-001982,USD,0,0,,,1,1,CUMPLE
AV-2024-001983,CRC,1,,326790888.03,,1,0,SALIO
AV-2024-001987,CRC,1,1,,,1,1,PERSISTENTE
AV-2024-001997,CRC,0,0,48699274.32,48144857.24,1,1,CUMPLE
AV-2024-002001,CRC,0,0,965014455.03,961756432.44,1,1,CUMPLE
AV-2024-002010,CRC,0,0,67823582.07,67562654.25,1,1,CUMPLE
AV-2024-002014,CRC,0,0,88683379.92,87662419.72,1,1,CUMPLE
AV-2024-002015,CRC,1,0,475378975.91,469711453.64,1,1,CORREGIDO
AV-2024-002017,CRC,0,0,327803314.18,324700791.55,1,1,CUMPLE
AV-2024-002018,CRC,1,0,,,1,1,CORREGIDO
AV-2024-002019,CRC,0,0,372167237.70,368055866.88,1,1,CUMPLE
AV-2024-002022,USD,0,0,194519.80,192862.85,1,1,CUMPLE
AV-2024-002029,USD,0,0,207639.21,205600.14,1,1,CUMPLE
AV-2024-002033,CRC,0,0,,,1,1,CUMPLE
AV-2024-002034,CRC,1,0,,,1,1,CORREGIDO
AV-2024-002039,CRC,0,0,112267991.53,111065381.80,1,1,CUMPLE
AV-2024-002040,CRC,0,0,,,1,1,CUMPLE
AV-2024-002041,USD,0,1,271175.50,269083.32,1,1,NUEVO
AV-2024-002050,CRC,1,0,256603268.38,254681791.91,1,1,CORREGIDO
AV-2024-002052,CRC,0,0,48956860.68,48795300.25,1,1,CUMPLE
AV-2024-002055,CRC,1,0,1507069916.67,1496261640.45,1,1,CORREGIDO
AV-2024-002063,CRC,0,0,145669989.42,143934740.58,1,1,CUMPLE
AV-2024-002064,USD,1,0,218276.41,216729.52,1,1,CORREGIDO
AV-2024-002070,USD,0,0,199683.00,198299.64,1,1,CUMPLE
AV-2024-002074,USD,0,1,5796846.38,5778416.80,1,1,NUEVO
AV-2024-002078,CRC,0,0,,,1,1,CUMPLE
AV-2024-002079,USD,0,0,166870.27,166312.20,1,1,CUMPLE
AV-2024-002086,CRC,0,0,289697801.71,286558276.51,1,1,CUMPLE
AV-2024-002090,USD,0,0,90810.33,90516.37,1,1,CUMPLE
AV-2024-002104,CRC,0,0,165442950.63,164610653.22,1,1,CUMPLE
AV-2024-002108,USD,0,0,2467146.84,2453954.01,1,1,CUMPLE
AV-2024-002114,CRC,0,0,67378189.93,67085036.42,1,1,CUMPLE
AV-2024-002119,CRC,1,0,44793442.36,44395476.68,1,1,CORREGIDO
AV-2024-002125,CRC,1,,256689255.94,,1,0,SALIO
AV-2024-002127,CRC,0,0,111260086.01,110895057.36,1,1,CUMPLE
AV-2024-002131,CRC,0,0,1407949626.42,1399493766.47,1,1,CUMPLE
AV-2024-002132,CRC,0,0,379913195.16,376608026.79,1,1,CUMPLE
AV-2024-002137,CRC,0,0,468296972.77,462946523.39,1,1,CUMPLE
AV-2024-002142,CRC,1,0,251162458.44,249735916.87,1,1,CORREGIDO
AV-2024-002145,CRC,1,,83588685.10,,1,0,SALIO
AV-2024-002149,CRC,1,0,187171141.68,185112816.62,1,1,CORREGIDO
AV-2024-002155,CRC,1,0,540355183.21,535770454.79,1,1,CORREGIDO
AV-2024-002158,CRC,0,0,1255578561.12,1247083394.20,1,1,CUMPLE
AV-2024-002172,USD,0,0,338860.01,335755.11,1,1,CUMPLE
AV-2024-002174,CRC,1,0,697325670.50,695196917.30,1,1,CORREGIDO
AV-2024-002175,CRC,0,0,,,1,1,CUMPLE
AV-2024-002179,CRC,0,0,,,1,1,CUMPLE
AV-2024-002181,CRC,0,0,,,1,1,CUMPLE
AV-2024-002186,CRC,0,0,187298039.70,185556923.01,1,1,CUMPLE
AV-2024-002191,USD,0,0,267876.84,266713.30,1,1,CUMPLE
AV-2024-002194,CRC,0,0,9268748.26,9229034.39,1,1,CUMPLE
AV-2024-002198,CRC,0,0,,,1,1,CUMPLE
AV-2024-002204,CRC,0,0,,,1,1,CUMPLE
AV-2024-002207,CRC,0,1,173821167.04,171836218.44,1,1,NUEVO
AV-2024-002208,USD,1,,,,1,0,SALIO
AV-2024-002210,CRC,0,0,919195067.54,912142970.56,1,1,CUMPLE
AV-2024-002222,CRC,0,0,22458832.44,22362515.76,1,1,CUMPLE
AV-2024-002227,USD,0,0,384511.66,383239.16,1,1,CUMPLE
AV-2024-002233,CRC,1,1,8590364.96,8551831.90,1,1,PERSISTENTE
AV-2024-002235,USD,0,0,146315.08,145480.43,1,1,CUMPLE
AV-2024-002243,USD,1,1,466668.54,462868.53,1,1,PERSISTENTE
AV-2024-002245,USD,0,0,107340.58,106515.47,1,1,CUMPLE
AV-2024-002246,USD,0,0,906319.25,901688.42,1,1,CUMPLE
AV-2024-002250,USD,0,0,6349046.52,6301215.57,1,1,CUMPLE
AV-2024-002251,USD,1,0,,,1,1,CORREGIDO
AV-2024-002252,CRC,0,0,165703351.19,164099131.46,1,1,CUMPLE
AV-2024-002262,CRC,1,0,1410307713.57,1395999973.90,1,1,CORREGIDO
AV-2024-002264,USD,0,0,179044.37,177145.43,1,1,CUMPLE
AV-2024-002266,USD,0,0,304862.04,303624.81,1,1,CUMPLE
AV-2024-002270,CRC,1,0,123696700.51,123090711.31,1,1,CORREGIDO
AV-2024-002273,CRC,1,0,221503917.54,220519109.74,1,1,CORREGIDO
AV-2024-002284,USD,0,0,368335.74,365335.83,1,1,CUMPLE
AV-2024-002299,CRC,0,0,3371528162.73,3350253637.47,1,1,CUMPLE
AV-2024-002301,CRC,0,0,203419485.94,201185424.22,1,1,CUMPLE
AV-2024-002304,CRC,1,0,45996718.26,45630105.57,1,1,CORREGIDO
AV-2024-002305,CRC,1,1,260849042.16,259183139.11,1,1,PERSISTENTE
AV-2024-002314,USD,0,1,196722.72,195668.40,1,1,NUEVO
AV-2024-002321,CRC,1,,416910008.12,,1,0,SALIO
AV-2024-002324,USD,0,0,,,1,1,CUMPLE
AV-2024-002331,CRC,0,1,686250916.01,680397408.45,1,1,NUEVO
AV-2024-002332,CRC,1,0,1067782954.99,1060688938.79,1,1,CORREGIDO
AV-2024-002335,CRC,1,1,,,1,1,PERSISTENTE
AV-2024-002337,USD,1,1,,,2,2,PERSISTENTE
AV-2024-002347,CRC,0,0,417976824.17,416055326.18,1,1,CUMPLE
AV-2024-002350,CRC,0,0,332452179.98,329972831.06,1,1,CUMPLE
AV-2024-002352,CRC,0,0,,,1,1,CUMPLE
AV-2024-002360,CRC,0,0,1323907236.80,1308866761.79,1,1,CUMPLE
AV-2024-002362,CRC,0,0,65225397.90,64918248.71,1,1,CUMPLE
AV-2024-002366,CRC,0,,77447769.43,,1,0,SALIO_CUMPLIENDO
AV-2024-002369,USD,0,0,,,1,1,CUMPLE
AV-2024-002383,USD,0,0,329262.67,326748.68,1,1,CUMPLE
AV-2024-002384,CRC,0,0,769415428.80,765644699.24,1,1,CUMPLE
AV-2024-002387,USD,1,0,,,1,1,CORREGIDO
AV-2024-002388,CRC,0,0,5068788459.45,5039318584.58,1,1,CUMPLE
AV-2024-002389,CRC,0,0,,,1,1,CUMPLE
AV-2024-002395,CRC,0,0,5837711703.93,5809181755.28,1,1,CUMPLE
AV-2024-002404,CRC,0,0,366687995.06,364973941.61,1,1,CUMPLE
AV-2024-002407,CRC,0,0,538231020.90,536563947.25,1,1,CUMPLE
AV-2024-002422,CRC,0,0,819665589.87,817060835.92,1,1,CUMPLE
AV-2024-002427,USD,0,0,240043.54,239221.51,1,1,CUMPLE
AV-2024-002428,CRC,0,0,88416606.62,87806719.91,1,1,CUMPLE
AV-2024-002434,USD,0,0,45928.74,45436.04,1,1,CUMPLE
AV-2024-002441,USD,0,0,,,1,1,CUMPLE
AV-2024-002446,USD,0,0,1362637.61,1348650.32,1,1,CUMPLE
AV-2024-002449,CRC,0,,,,1,0,SALIO_CUMPLIENDO
AV-2024-002455,USD,0,,4797941.18,,1,0,SALIO_CUMPLIENDO
AV-2024-002469,USD,0,0,284535.47,283662.24,1,1,CUMPLE
AV-2024-002473,CRC,0,0,59170055.56,58884480.45,1,1,CUMPLE
AV-2024-002481,USD,0,0,,,1,1,CUMPLE
AV-2024-002483,USD,0,0,97035.83,96381.96,1,1,CUMPLE
AV-2024-002484,USD,0,0,668664.08,660808.30,1,1,CUMPLE
AV-2024-002490,CRC,1,0,2389431651.03,2370256435.00,1,1,CORREGIDO
AV-2024-002491,CRC,1,0,382404884.43,378924065.39,1,1,CORREGIDO
AV-2024-002496,USD,1,0,203078.39,200820.96,1,1,CORREGIDO
AV-2024-002507,CRC,0,0,149635478.67,148164547.11,1,1,CUMPLE
AV-2024-002509,CRC,1,0,216595739.79,215071817.41,1,1,CORREGIDO
AV-2024-002517,USD,1,0,217022.07,215382.73,1,1,CORREGIDO
AV-2024-002518,CRC,0,1,471317939.41,467703678.67,1,1,NUEVO
AV-2024-002521,USD,0,0,2628253.67,2607568.36,1,1,CUMPLE
AV-2024-002526,CRC,,0,,377220119.21,0,1,ENTRA_CUMPLIENDO
AV-2024-002530,CRC,0,0,281041481.04,279367144.39,1,1,CUMPLE
AV-2024-002531,CRC,1,0,547804925.24,543370564.69,1,1,CORREGIDO
AV-2024-002534,USD,0,0,5542950.45,5504653.42,1,1,CUMPLE
AV-2024-002537,CRC,0,0,5431190927.68,5401781181.24,1,1,CUMPLE
AV-2024-002555,CRC,1,,175432472.33,,1,0,SALIO
AV-2024-002568,USD,0,0,521734.45,516565.62,1,1,CUMPLE
AV-2024-002570,USD,0,0,388748.33,385798.05,1,1,CUMPLE
AV-2024-002572,CRC,0,0,246910195.35,244871589.73,1,1,CUMPLE
AV-2024-002577,CRC,0,1,1642782289.79,1624119518.85,1,1,NUEVO
AV-2024-002580,CRC,1,0,60555848.93,60019519.41,1,1,CORREGIDO
AV-2024-002586,CRC,0,0,149866591.64,148922819.99,1,1,CUMPLE
AV-2024-002592,CRC,0,0,,,1,1,CUMPLE
AV-2024-002593,CRC,0,0,,,1,1,CUMPLE
AV-2024-002601,CRC,1,,4506676796.47,,1,0,SALIO
AV-2024-002603,CRC,0,0,2211926089.93,2203206985.95,1,1,CUMPLE
AV-2024-002607,CRC,0,0,469307406.41,465552327.71,1,1,CUMPLE
AV-2024-002619,USD,0,0,290077.58,288089.69,1,1,CUMPLE
AV-2024-002620,CRC,1,0,385136695.59,383280005.73,1,1,CORREGIDO
AV-2024-002622,CRC,0,1,2004126169.16,1993594414.47,1,1,NUEVO
AV-2024-002623,CRC,0,0,95914009.14,95204041.24,1,1,CUMPLE
AV-2024-002624,CRC,1,1,,,1,1,PERSISTENTE
AV-2024-002625,USD,0,0,293738.96,290364.66,1,1,CUMPLE
AV-2024-002627,USD,0,0,2072480.87,2061904.48,1,1,CUMPLE
AV-2024-002628,CRC,0,0,355750549.34,353448593.90,1,1,CUMPLE
AV-2024-002630,USD,0,0,205481.46,203849.11,1,1,CUMPLE
AV-2024-002634,USD,1,0,166450.30,164853.93,1,1,CORREGIDO
AV-2024-002638,CRC,0,0,1191811133.17,1180215052.50,1,1,CUMPLE
AV-2024-002640,CRC,0,0,95048449.51,94123639.14,1,1,CUMPLE
AV-2024-002643,CRC,0,0,1106255640.94,1095713570.09,1,1,CUMPLE
AV-2024-002651,CRC,1,0,63660659.58,63467993.92,1,1,CORREGIDO
AV-2024-002652,USD,0,0,,,1,1,CUMPLE
AV-2024-002662,CRC,0,,,,1,0,SALIO_CUMPLIENDO
AV-2024-002676,CRC,0,0,,,1,1,CUMPLE
AV-2024-002678,USD,0,0,3789264.91,3764766.13,1,1,CUMPLE
AV-2024-002689,CRC,0,0,6159290607.89,6116264079.58,1,1,CUMPLE
AV-2024-002696,CRC,0,0,300138737.04,297556432.30,1,1,CUMPLE
AV-2024-002698,CRC,0,,292768462.31,,1,0,SALIO_CUMPLIENDO
AV-2024-002707,CRC,0,0,157785236.83,156777973.64,1,1,CUMPLE
AV-2024-002708,CRC,1,0,,,1,1,CORREGIDO
AV-2024-002711,USD,1,0,51867.81,51313.17,1,1,CORREGIDO
AV-2024-002716,USD,0,0,444523.82,440296.13,1,1,CUMPLE
AV-2024-002717,USD,0,0,634330.44,631880.89,1,1,CUMPLE
AV-2024-002728,CRC,0,0,,,1,1,CUMPLE
AV-2024-002732,USD,0,0,1704795.44,1697971.05,1,1,CUMPLE
AV-2024-002735,CRC,0,0,1938666062.41,1927270770.42,1,1,CUMPLE
AV-2024-002736,CRC,0,0,206740528.91,205048047.86,1,1,CUMPLE
AV-2024-002740,CRC,0,0,318931788.88,317253664.34,1,1,CUMPLE
AV-2024-002745,CRC,0,0,4473302060.66,4457491795.16,1,1,CUMPLE
AV-2024-002747,CRC,0,1,318097695.02,316911279.47,1,1,NUEVO
AV-2024-002748,CRC,1,,,,1,0,SALIO
AV-2024-002755,CRC,0,0,,,1,1,CUMPLE
AV-2024-002761,CRC,0,0,208735816.86,207359667.05,1,1,CUMPLE
AV-2024-002767,CRC,0,,473030193.05,,1,0,SALIO_CUMPLIENDO
AV-2024-002771,USD,0,0,272412.67,271135.04,1,1,CUMPLE
AV-2024-002777,CRC,0,0,1228501195.99,1217336685.44,1,1,CUMPLE
AV-2024-002778,CRC,0,0,221604388.47,218991972.61,1,1,CUMPLE
AV-2024-002779,CRC,1,0,213334224.68,211277883.18,1,1,CORREGIDO
AV-2024-002783,CRC,0,0,,,1,1,CUMPLE
AV-2024-002792,USD,0,0,179388.79,177589.04,1,1,CUMPLE
AV-2024-002795,USD,0,0,,,1,1,CUMPLE
AV-2024-002802,CRC,1,1,,,1,1,PERSISTENTE
AV-2024-002803,CRC,1,0,302261079.70,298717332.24,1,1,CORREGIDO
AV-2024-002808,CRC,1,0,100048418.90,99406967.99,1,1,CORREGIDO
AV-2024-002810,CRC,0,1,6618969814.30,6567296789.90,1,1,NUEVO
AV-2024-002814,CRC,0,,306236968.83,,1,0,SALIO_CUMPLIENDO
AV-2024-002815,CRC,1,0,1400136853.64,1390158825.92,1,1,CORREGIDO
AV-2024-002816,CRC,1,1,111693961.37,110548602.98,1,1,PERSISTENTE
AV-2024-002823,CRC,0,0,,,1,1,CUMPLE
AV-2024-002824,USD,0,0,2060708.69,2040015.43,1,1,CUMPLE
AV-2024-002828,CRC,0,0,250050617.09,247660201.53,1,1,CUMPLE
AV-2024-002829,USD,0,1,1242004.50,1235499.41,1,1,NUEVO
AV-2024-002830,USD,0,0,,,1,1,CUMPLE
AV-2024-002839,CRC,0,1,55128722.83,54490947.36,1,1,NUEVO
AV-2024-002843,CRC,0,0,362786593.92,361128795.67,1,1,CUMPLE
AV-2024-002846,CRC,1,0,26908753.09,26715973.23,1,1,CORREGIDO
AV-2024-002853,CRC,0,0,5665441794.08,5638300607.96,1,1,CUMPLE
AV-2024-002854,CRC,0,0,,,1,1,CUMPLE
AV-2024-002855,USD,1,1,169845.71,167885.64,1,1,PERSISTENTE
AV-2024-002858,CRC,0,0,323117579.11,320519657.27,1,1,CUMPLE
AV-2024-002864,USD,0,0,123432.17,122932.70,1,1,CUMPLE
AV-2024-002868,CRC,0,0,24453206.38,24253008.71,1,1,CUMPLE
AV-2024-002874,CRC,1,0,422521069.29,419445990.43,1,1,CORREGIDO
AV-2024-002881,CRC,1,1,,,1,1,PERSISTENTE
AV-2024-002891,CRC,0,1,2892940357.95,2882658386.41,1,1,NUEVO
AV-2024-002902,USD,1,0,243074.01,240207.46,1,1,CORREGIDO
AV-2024-002903,USD,0,0,135722.03,134783.12,1,1,CUMPLE
AV-2024-002909,CRC,1,1,146071254.75,145620388.59,1,1,PERSISTENTE
AV-2024-002912,CRC,1,0,388011410.82,383960810.35,1,1,CORREGIDO
AV-2024-002919,USD,0,0,212820.61,212088.82,1,1,CUMPLE
AV-2024-002923,USD,1,0,261848.67,260764.42,1,1,CORREGIDO
AV-2024-002929,USD,1,0,5958531.16,5932074.05,1,1,CORREGIDO
AV-2024-002932,CRC,0,0,,,1,1,CUMPLE
AV-2024-002937,CRC,0,0,306744482.01,305170926.77,1,1,CUMPLE
AV-2024-002939,USD,0,0,,,1,1,CUMPLE
AV-2024-002940,USD,0,0,6679679.90,6643348.04,1,1,CUMPLE
AV-2024-002945,CRC,0,0,187444990.97,186626652.72,1,1,CUMPLE
AV-2024-002947,USD,1,0,70660.22,70005.59,1,1,CORREGIDO
AV-2024-002956,CRC,1,0,1019082110.08,1011968668.57,1,1,CORREGIDO
AV-2024-002957,CRC,1,1,53422161.99,53256276.05,1,1,PERSISTENTE
AV-2024-002962,CRC,1,1,,,1,1,PERSISTENTE
AV-2024-002963,CRC,0,0,86372567.59,86085619.53,1,1,CUMPLE
AV-2024-002964,USD,0,0,,,1,1,CUMPLE
AV-2024-002972,CRC,0,0,429172534.56,425533418.02,1,1,CUMPLE
AV-2024-002973,CRC,1,0,106287203.86,105465079.78,1,1,CORREGIDO
AV-2024-002975,USD,0,0,73102.06,72815.73,1,1,CUMPLE
AV-2024-002979,CRC,1,0,458564769.13,455494345.85,1,1,CORREGIDO
AV-2024-002980,USD,1,0,,,1,1,CORREGIDO
AV-2024-002986,CRC,0,0,347076178.84,344804680.51,1,1,CUMPLE
AV-2024-002991,USD,0,0,171895.05,170710.64,1,1,CUMPLE
AV-2024-002995,CRC,0,0,1405605439.82,1398649458.30,1,1,CUMPLE
AV-2024-002997,USD,0,,75814.19,,1,0,SALIO_CUMPLIENDO
AV-2024-003001,CRC,0,0,624854088.49,618756262.61,1,1,CUMPLE
AV-2024-003002,CRC,0,0,10503017140.40,10418971039.93,1,1,CUMPLE
AV-2024-003003,USD,0,0,480707.40,479007.06,1,1,CUMPLE
AV-2024-003011,USD,0,0,435073.92,430304.19,1,1,CUMPLE
AV-2024-003017,CRC,1,0,,,1,1,CORREGIDO
AV-2024-003019,USD,0,0,,,1,1,CUMPLE
AV-2024-003037,CRC,0,0,384934642.06,381354538.50,1,1,CUMPLE
AV-2024-003038,USD,1,1,2341218.30,2330048.12,1,1,PERSISTENTE
AV-2024-003041,USD,0,0,365466.68,362844.03,1,1,CUMPLE
AV-2024-003050,USD,0,0,3401838.92,3390876.91,1,1,CUMPLE
AV-2024-003052,USD,1,0,370339.93,367054.01,1,1,CORREGIDO
AV-2024-003056,CRC,0,0,162310664.71,161667841.24,1,1,CUMPLE
AV-2024-003059,USD,0,0,98170.33,97213.23,1,1,CUMPLE
AV-2024-003060,CRC,0,1,,,1,1,NUEVO
AV-2024-003061,CRC,0,0,68372395.17,67830788.88,1,1,CUMPLE
AV-2024-003064,CRC,0,0,419347948.57,414615088.90,1,1,CUMPLE
AV-2024-003065,CRC,0,0,23631579.89,23474226.67,1,1,CUMPLE
AV-2024-003068,USD,0,0,905061.33,896246.44,1,1,CUMPLE
AV-2024-003077,CRC,0,0,105690443.21,104584184.45,1,1,CUMPLE
AV-2024-003079,CRC,0,0,861345960.35,851353587.48,1,1,CUMPLE
AV-2024-003086,CRC,1,1,,,1,1,PERSISTENTE
AV-2024-003089,USD,1,0,,4112522.24,2,1,CORREGIDO
AV-2024-003090,USD,0,0,834110.04,825378.10,1,1,CUMPLE
AV-2024-003092,USD,0,0,5212025.90,5171806.99,1,1,CUMPLE
AV-2024-003095,CRC,0,0,636192164.02,632074716.21,1,1,CUMPLE
AV-2024-003096,USD,1,0,,,1,1,CORREGIDO
AV-2024-003103,CRC,0,1,,,1,1,NUEVO
AV-2024-003111,CRC,0,0,37004931.10,36829680.52,1,1,CUMPLE
AV-2024-003113,CRC,0,0,149503081.33,148699801.98,1,1,CUMPLE
AV-2024-003118,CRC,0,0,237658748.82,236157938.44,1,1,CUMPLE
AV-2024-003121,CRC,0,0,249651085.42,248669269.67,1,1,CUMPLE
AV-2024-003125,USD,0,0,175780.77,174036.85,1,1,CUMPLE
AV-2024-003128,CRC,0,0,,,1,1,CUMPLE
AV-2024-003131,USD,1,0,197712.20,196433.41,1,1,CORREGIDO
AV-2024-003136,USD,1,0,,,1,1,CORREGIDO
AV-2024-003137,USD,1,1,,,1,1,PERSISTENTE
AV-2024-003140,USD,0,0,,,1,1,CUMPLE
AV-2024-003141,CRC,0,0,400319647.31,398930528.88,1,1,CUMPLE
AV-2024-003142,CRC,0,0,250437285.64,248790972.40,1,1,CUMPLE
AV-2024-003145,USD,0,0,120019.65,119586.25,1,1,CUMPLE
AV-2024-003148,USD,1,0,226640.17,225895.22,1,1,CORREGIDO
AV-2024-003151,CRC,0,0,118186220.68,117680999.39,1,1,CUMPLE
AV-2024-003152,USD,0,0,907388.47,897354.09,1,1,CUMPLE
AV-2024-003156,USD,1,1,,,1,1,PERSISTENTE
AV-2024-003162,CRC,0,0,30288519489.50,30037514843.77,1,1,CUMPLE
AV-2024-003171,CRC,0,0,249590648.42,248640548.26,1,1,CUMPLE
AV-2024-003181,USD,0,0,303512.64,302190.58,1,1,CUMPLE
AV-2024-003186,CRC,0,0,3325607778.36,3304421995.84,1,1,CUMPLE
AV-2024-003188,CRC,1,1,44299746.30,44137449.86,1,1,PERSISTENTE
AV-2024-003197,CRC,0,0,,,1,1,CUMPLE
AV-2024-003198,USD,1,1,242495.00,239832.63,1,1,PERSISTENTE
AV-2024-003202,USD,0,0,105891.96,105127.48,1,1,CUMPLE
AV-2024-003204,USD,1,0,237387.04,235152.76,1,1,CORREGIDO
AV-2024-003210,CRC,1,0,376361774.07,372805523.90,1,1,CORREGIDO
AV-2024-003235,CRC,0,0,417549328.10,413050819.91,1,1,CUMPLE
AV-2024-003241,CRC,1,0,380572486.59,378782723.82,1,1,CORREGIDO
AV-2024-003258,USD,1,0,908417.48,898462.18,1,1,CORREGIDO
AV-2024-003259,USD,0,1,1226927.53,1214945.12,1,1,NUEVO
AV-2024-003261,CRC,0,0,222513087.58,220735022.08,1,1,CUMPLE
AV-2024-003264,USD,0,0,217916.55,216976.13,1,1,CUMPLE
AV-2024-003267,USD,1,1,2968551.83,2959303.90,1,1,PERSISTENTE
AV-2024-003269,CRC,0,0,1694182525.43,1688006760.97,1,1,CUMPLE
AV-2024-003275,USD,0,0,189156.24,188287.87,1,1,CUMPLE
AV-2024-003276,CRC,1,0,71171141.28,70377295.72,1,1,CORREGIDO
AV-2024-003282,CRC,0,0,75899858.82,75615891.44,1,1,CUMPLE
AV-2024-003291,CRC,0,0,83464731.61,83034871.49,1,1,CUMPLE
AV-2024-003296,USD,0,,2585878.00,,1,0,SALIO_CUMPLIENDO
AV-2024-003298,CRC,0,0,,,1,1,CUMPLE
AV-2024-003303,CRC,0,0,65745895.06,65039905.57,1,1,CUMPLE
AV-2024-003312,CRC,1,0,299047135.72,297008748.40,1,1,CORREGIDO
AV-2024-003313,CRC,0,0,329117094.13,325248918.02,1,1,CUMPLE
AV-2024-003319,USD,0,0,195172.72,192976.79,1,1,CUMPLE
AV-2024-003334,USD,0,0,210947.05,208913.86,1,1,CUMPLE
AV-2024-003340,CRC,0,0,12750482179.45,12705864959.60,1,1,CUMPLE
AV-2024-003364,USD,0,,77987.64,,1,0,SALIO_CUMPLIENDO
AV-2024-003368,CRC,1,0,88131640.25,87628427.77,1,1,CORREGIDO
AV-2024-003369,USD,0,0,1447010.27,1436228.06,1,1,CUMPLE
AV-2024-003372,CRC,0,0,313405432.25,312272486.10,1,1,CUMPLE
AV-2024-003373,CRC,0,0,,,1,1,CUMPLE
AV-2024-003383,CRC,0,0,87082352.12,86302547.76,1,1,CUMPLE
AV-2024-003388,CRC,1,,,,1,0,SALIO
AV-2024-003398,CRC,0,0,369360149.53,367197020.44,1,1,CUMPLE
AV-2024-003400,CRC,0,0,7898643130.33,7848155230.52,1,1,CUMPLE
AV-2024-003410,USD,1,0,,,1,1,CORREGIDO
AV-2024-003411,USD,0,0,1480760.92,1467526.64,1,1,CUMPLE
AV-2024-003416,CRC,1,,415848471.67,,1,0,SALIO
AV-2024-003417,USD,0,0,4188435.60,4163346.10,1,1,CUMPLE
AV-2024-003421,CRC,0,0,220293678.47,219107312.37,1,1,CUMPLE
AV-2024-003428,CRC,0,0,522408245.98,517776091.48,1,1,CUMPLE
AV-2024-003430,CRC,0,0,58876205.53,58295665.19,1,1,CUMPLE
