id_avaluo_marzo,id_avaluo_abril,categoria
AV-2025-002230,AV-2025-002230,CUMPLE
AV-2025-002231,AV-2025-002231,PERSISTENTE
AV-2025-002232,AV-2025-002232,CUMPLE
AV-2024-002233,AV-2024-002233,PERSISTENTE
AV-2025-002234,AV-2025-002234,CORREGIDO
AV-2024-002235,AV-2024-002235,CUMPLE
AV-2025-002236,AV-2025-002236,CUMPLE
AV-2026-002237,AV-2026-002237,CORREGIDO
AV-2025-002238,AV-2025-002238,PERSISTENTE
AV-2025-002239,AV-2025-002239,CUMPLE
AV-2025-002240,AV-2025-002240,CUMPLE
AV-2025-002241,AV-2025-002241,CUMPLE
AV-2025-002242,AV-2025-002242,CUMPLE
AV-2024-002243,AV-2024-002243,PERSISTENTE
AV-2025-002244,AV-2025-002244,CUMPLE
AV-2024-002245,AV-2024-002245,CUMPLE
AV-2024-002246,AV-2024-002246,CUMPLE
AV-2025-002247,AV-2025-002247,CUMPLE
AV-2025-002248,AV-2025-002248,CUMPLE
AV-2026-002249,AV-2026-002249,CUMPLE
AV-2024-002250,AV-2024-002250,CUMPLE
AV-2024-002251,AV-2024-002251,CORREGIDO
AV-2024-002252,AV-2024-002252,CUMPLE
AV-2025-002253,AV-2025-002253,CUMPLE
AV-2025-002254,AV-2025-002254,CUMPLE
AV-2025-002255,AV-2025-002255,CORREGIDO
AV-2025-002256,AV-2025-002256,NUEVO
AV-2026-002257,AV-2026-002257,CUMPLE
AV-2025-002258,AV-2025-002258,CUMPLE
AV-2025-002259,AV-2025-002259,CUMPLE
AV-2025-002260,AV-2025-002260,CORREGIDO
AV-2025-002261,,SALIO
AV-2024-002262,AV-2024-002262,CORREGIDO
AV-2025-002263,AV-2025-002263,CORREGIDO
AV-2024-002264,AV-2024-002264,CUMPLE
AV-2025-002265,AV-2025-002265,CUMPLE
AV-2024-002266,AV-2024-002266,CUMPLE
AV-2025-002267,AV-2025-002267,CUMPLE
AV-2026-002268,AV-2026-002268,CUMPLE
AV-2025-002269,AV-2025-002269,CUMPLE
AV-2024-002270,AV-2024-002270,CORREGIDO
AV-2025-002271,AV-2025-002271,CUMPLE
AV-2025-002272,AV-2025-002272,CUMPLE
AV-2024-002273,AV-2024-002273,CORREGIDO
AV-2025-002274,AV-2025-002274,CUMPLE
AV-2025-002275,AV-2025-002275,CUMPLE
AV-2025-002276,AV-2025-002276,CUMPLE
AV-2026-002277,AV-2026-002277,CUMPLE
AV-2025-002278,AV-2025-002278,PERSISTENTE
AV-2025-002279,AV-2025-002279,PERSISTENTE
AV-2025-002280,AV-2025-002280,CUMPLE
AV-2025-002281,AV-2025-002281,CORREGIDO
AV-2025-002282,AV-2025-002282,CUMPLE
AV-2026-002283,AV-2026-002283,CUMPLE
AV-2024-002284,AV-2024-002284,CUMPLE
AV-2025-002285,AV-2025-002285,CUMPLE
AV-2025-002286,AV-2025-002286,NUEVO
AV-2025-002287,AV-2025-002287,CORREGIDO
AV-2025-002288,AV-2025-002288,CORREGIDO
AV-2025-002289,AV-2025-002289,CORREGIDO
AV-2025-002290,AV-2025-002290,CORREGIDO
AV-2025-002291,AV-2025-002291,CUMPLE
AV-2025-002292,AV-2025-002292,CUMPLE
AV-2025-002293,AV-2025-002293,PERSISTENTE
AV-2025-002294,AV-2025-002294,CUMPLE
AV-2026-002295,,SALIO_CUMPLIENDO
AV-2026-002296,AV-2026-002296,PERSISTENTE
AV-2025-002297,AV-2025-002297,CUMPLE
AV-2025-002298,AV-2025-002298,CUMPLE
AV-2024-002299,AV-2024-002299,CUMPLE
AV-2025-002300,AV-2025-002300,CUMPLE
AV-2024-002301,AV-2024-002301,CUMPLE
AV-2025-002302,AV-2025-002302,CUMPLE
AV-2025-002303,AV-2025-002303,CORREGIDO
AV-2024-002304,AV-2024-002304,CORREGIDO
AV-2024-002305,AV-2024-002305,PERSISTENTE
AV-2025-002306,AV-2025-002306,CUMPLE
AV-2025-002307,AV-2025-002307,CUMPLE
AV-2026-002308,,SALIO
AV-2025-002309,AV-2025-002309,CUMPLE
AV-2025-002310,AV-2025-002310,CUMPLE
AV-2025-002311,AV-2025-002311,PERSISTENTE
AV-2025-002312,AV-2025-002312,CUMPLE
AV-2025-002313,AV-2025-002313,CUMPLE
AV-2024-002314,AV-2024-002314,NUEVO
AV-2025-002315,AV-2025-002315,CORREGIDO
AV-2026-002316,AV-2026-002316,PERSISTENTE
AV-2025-002317,AV-2025-002317,CUMPLE
AV-2025-002318,AV-2025-002318,CUMPLE
AV-2025-002319,AV-2025-002319,CUMPLE
AV-2025-002320,AV-2025-002320,CUMPLE
AV-2024-002321,,SALIO
AV-2025-002322,AV-2025-002322,CUMPLE
AV-2025-002323,AV-2025-002323,PERSISTENTE
AV-2024-002324,AV-2024-002324,CUMPLE
AV-2025-002325,AV-2025-002325,CUMPLE
AV-2026-002326,AV-2026-002326,CUMPLE
AV-2025-002327,AV-2025-002327,CORREGIDO
AV-2025-002328,AV-2025-002328,CORREGIDO
AV-2025-002329,AV-2025-002329,CUMPLE
AV-2025-002330,AV-2025-002330,CUMPLE
AV-2024-002331,AV-2024-002331,NUEVO
AV-2024-002332,AV-2024-002332,CORREGIDO
AV-2025-002333,AV-2025-002333,CUMPLE
AV-2025-002334,,SALIO
AV-2024-002335,AV-2024-002335,PERSISTENTE
AV-2025-002336,AV-2025-002336,CUMPLE
AV-2024-002337,AV-2024-002337,PERSISTENTE
AV-2026-002338,AV-2026-002338,CUMPLE
AV-2025-002339,AV-2025-002339,CUMPLE
AV-2025-002340,,SALIO
AV-2025-002341,AV-2025-002341,CUMPLE
AV-2025-002342,AV-2025-002342,CUMPLE
AV-2026-002343,AV-2026-002343,CUMPLE
AV-2025-002344,AV-2025-002344,CORREGIDO
AV-2025-002345,AV-2025-002345,PERSISTENTE
AV-2025-002346,AV-2025-002346,NUEVO
AV-2024-002347,AV-2024-002347,CUMPLE
AV-2025-002348,AV-2025-002348,CUMPLE
AV-2025-002349,AV-2025-002349,CUMPLE
AV-2024-002350,AV-2024-002350,CUMPLE
AV-2025-002351,AV-2025-002351,CUMPLE
AV-2024-002352,AV-2024-002352,CUMPLE
AV-2025-002353,AV-2025-002353,CUMPLE
AV-2025-002354,AV-2025-002354,CORREGIDO
AV-2025-002355,AV-2025-002355,CUMPLE
AV-2025-002356,AV-2025-002356,CORREGIDO
AV-2025-002357,AV-2025-002357,CORREGIDO
AV-2025-002358,AV-2025-002358,PERSISTENTE
AV-2025-002359,AV-2025-002359,CUMPLE
AV-2024-002360,AV-2024-002360,CUMPLE
AV-2025-002361,AV-2025-002361,CUMPLE
AV-2024-002362,AV-2024-002362,CUMPLE
AV-2025-002363,AV-2025-002363,CUMPLE
AV-2025-002364,AV-2025-002364,CUMPLE
AV-2025-002365,AV-2025-002365,CORREGIDO
AV-2024-002366,,SALIO_CUMPLIENDO
AV-2026-002367,AV-2026-002367,CUMPLE
AV-2025-002368,,SALIO_CUMPLIENDO
AV-2024-002369,AV-2024-002369,CUMPLE
AV-2025-002370,AV-2025-002370,CUMPLE
AV-2026-002371,AV-2026-002371,CUMPLE
AV-2025-002372,AV-2025-002372,CORREGIDO
AV-2026-002373,AV-2026-002373,CUMPLE
AV-2025-002374,AV-2025-002374,CUMPLE
AV-2025-002375,AV-2025-002375,CUMPLE
AV-2025-002376,AV-2025-002376,CORREGIDO
AV-2025-002377,AV-2025-002377,CUMPLE
AV-2025-002378,AV-2025-002378,CUMPLE
AV-2025-002379,AV-2025-002379,PERSISTENTE
AV-2025-002380,AV-2025-002380,CORREGIDO
AV-2025-002381,AV-2025-002381,CUMPLE
AV-2025-002382,AV-2025-002382,NUEVO
AV-2024-002383,AV-2024-002383,CUMPLE
AV-2024-002384,AV-2024-002384,CUMPLE
AV-2025-002385,AV-2025-002385,CUMPLE
AV-2025-002386,AV-2025-002386,CUMPLE
AV-2024-002387,AV-2024-002387,CORREGIDO
AV-2024-002388,AV-2024-002388,CUMPLE
AV-2024-002389,AV-2024-002389,CUMPLE
AV-2025-002390,AV-2025-002390,CUMPLE
AV-2025-002391,AV-2025-002391,CUMPLE
AV-2025-002392,AV-2025-002392,CUMPLE
AV-2025-002393,AV-2025-002393,CORREGIDO
AV-2025-002394,AV-2025-002394,PERSISTENTE
AV-2024-002395,AV-2024-002395,CUMPLE
AV-2025-002396,AV-2025-002396,CUMPLE
AV-2025-002397,AV-2025-002397,PERSISTENTE
AV-2025-002398,AV-2025-002398,CORREGIDO
AV-2025-002399,AV-2025-002399,CUMPLE
AV-2025-002400,AV-2025-002400,CUMPLE
AV-2026-002401,AV-2026-002401,CUMPLE
AV-2025-002402,AV-2025-002402,CUMPLE
AV-2025-002403,AV-2025-002403,CUMPLE
AV-2024-002404,AV-2024-002404,CUMPLE
AV-2025-002405,AV-2025-002405,CUMPLE
AV-2025-002406,AV-2025-002406,CUMPLE
AV-2024-002407,AV-2024-002407,CUMPLE
AV-2025-002408,AV-2025-002408,CORREGIDO
AV-2025-002409,AV-2025-002409,CUMPLE
AV-2025-002410,AV-2025-002410,CUMPLE
AV-2026-002411,AV-2026-002411,CUMPLE
AV-2026-002412,AV-2026-002412,CUMPLE
AV-2025-002413,AV-2025-002413,CUMPLE
AV-2025-002414,AV-2025-002414,CUMPLE
AV-2025-002415,AV-2025-002415,CUMPLE
AV-2025-002416,AV-2025-002416,CORREGIDO
AV-2025-002417,AV-2025-002417,CUMPLE
AV-2025-002418,AV-2025-002418,PERSISTENTE
AV-2025-002419,AV-2025-002419,CUMPLE
AV-2025-002420,AV-2025-002420,CUMPLE
AV-2025-002421,AV-2025-002421,CUMPLE
AV-2024-002422,AV-2024-002422,CUMPLE
AV-2026-002423,AV-2026-002423,CUMPLE
AV-2025-002424,AV-2025-002424,CORREGIDO
AV-2026-002425,AV-2026-002425,CORREGIDO
AV-2026-002426,AV-2026-002426,CUMPLE
AV-2024-002427,AV-2024-002427,CUMPLE
AV-2024-002428,AV-2024-002428,CUMPLE
AV-2026-002429,AV-2026-002429,PERSISTENTE
AV-2025-002430,AV-2025-002430,CUMPLE
AV-2025-002431,AV-2025-002431,CUMPLE
AV-2025-002432,AV-2025-002432,CORREGIDO
AV-2025-002433,AV-2025-002433,PERSISTENTE
AV-2024-002434,AV-2024-002434,CUMPLE
AV-2025-002435,AV-2025-002435,CUMPLE
AV-2025-002436,AV-2025-002436,CUMPLE
AV-2025-002437,AV-2025-002437,CUMPLE
AV-2025-002438,AV-2025-002438,CUMPLE
AV-2026-002439,AV-2026-002439,CUMPLE
AV-2025-002440,AV-2025-002440,CUMPLE
AV-2024-002441,AV-2024-002441,CUMPLE
AV-2025-002442,AV-2025-002442,CUMPLE
AV-2025-002443,AV-2025-002443,CUMPLE
AV-2025-002444,AV-2025-002444,CUMPLE
AV-2025-002445,AV-2025-002445,NUEVO
AV-2024-002446,AV-2024-002446,CUMPLE
AV-2025-002447,AV-2025-002447,CUMPLE
AV-2025-002448,AV-2025-002448,CORREGIDO
AV-2024-002449,,SALIO_CUMPLIENDO
AV-2025-002450,AV-2025-002450,CUMPLE
AV-2025-002451,AV-2025-002451,CUMPLE
AV-2025-002452,AV-2025-002452,CORREGIDO
AV-2025-002453,AV-2025-002453,CUMPLE
AV-2026-002454,AV-2026-002454,CUMPLE
AV-2024-002455,,SALIO_CUMPLIENDO
AV-2025-002456,AV-2025-002456,CUMPLE
AV-2025-002457,AV-2025-002457,CUMPLE
AV-2025-002458,AV-2025-002458,CORREGIDO
AV-2025-002459,AV-2025-002459,CUMPLE
AV-2025-002460,AV-2025-002460,CUMPLE
AV-2025-002461,AV-2025-002461,CORREGIDO
AV-2025-002462,AV-2025-002462,CUMPLE
AV-2025-002463,AV-2025-002463,CUMPLE
AV-2025-002464,AV-2025-002464,CUMPLE
AV-2025-002465,AV-2025-002465,CUMPLE
AV-2025-002466,AV-2025-002466,CUMPLE
AV-2025-002467,AV-2025-002467,CUMPLE
AV-2025-002468,AV-2025-002468,CUMPLE
AV-2024-002469,AV-2024-002469,CUMPLE
AV-2025-002470,,SALIO_CUMPLIENDO
AV-2026-002471,AV-2026-002471,CUMPLE
AV-2026-002472,AV-2026-002472,CUMPLE
AV-2024-002473,AV-2024-002473,CUMPLE
AV-2025-002474,AV-2025-002474,CORREGIDO
AV-2025-002475,AV-2025-002475,CUMPLE
AV-2025-002476,AV-2025-002476,CUMPLE
AV-2025-002477,AV-2025-002477,CUMPLE
AV-2025-002478,AV-2025-002478,CUMPLE
AV-2025-002479,AV-2025-002479,CORREGIDO
AV-2025-002480,AV-2025-002480,CORREGIDO
AV-2024-002481,AV-2024-002481,CUMPLE
AV-2025-002482,AV-2025-002482,CUMPLE
AV-2024-002483,AV-2024-002483,CUMPLE
AV-2024-002484,AV-2024-002484,CUMPLE
AV-2025-002485,AV-2025-002485,CUMPLE
AV-2026-002486,,SALIO
AV-2025-002487,AV-2025-002487,CUMPLE
AV-2026-002488,AV-2026-002488,PERSISTENTE
AV-2025-002489,AV-2025-002489,CORREGIDO
AV-2024-002490,AV-2024-002490,CORREGIDO
AV-2024-002491,AV-2024-002491,CORREGIDO
AV-2025-002492,AV-2025-002492,PERSISTENTE
AV-2025-002493,AV-2025-002493,CUMPLE
AV-2025-002494,AV-2025-002494,CUMPLE
AV-2025-002495,,SALIO_CUMPLIENDO
AV-2024-002496,AV-2024-002496,CORREGIDO
AV-2025-002497,AV-2025-002497,CUMPLE
AV-2025-002498,AV-2025-002498,CUMPLE
AV-2025-002218,AV-2025-002499,CORREGIDO
AV-2025-002500,AV-2025-002500,CUMPLE
AV-2025-002501,AV-2025-002501,CUMPLE
AV-2025-002502,AV-2025-002502,CUMPLE
AV-2025-002503,,SALIO_CUMPLIENDO
AV-2025-002504,AV-2025-002504,CUMPLE
AV-2025-002505,AV-2025-002505,CUMPLE
AV-2025-002506,,SALIO
AV-2024-002507,AV-2024-002507,CUMPLE
AV-2025-002380,AV-2025-002508,CORREGIDO
AV-2024-002509,AV-2024-002509,CORREGIDO
AV-2025-002510,AV-2025-002510,CUMPLE
AV-2025-002511,AV-2025-002511,CUMPLE
AV-2025-002512,AV-2025-002512,CUMPLE
AV-2025-002513,AV-2025-002513,CORREGIDO
AV-2025-002514,AV-2025-002514,CUMPLE
AV-2025-002515,AV-2025-002515,NUEVO
AV-2025-002516,AV-2025-002516,CUMPLE
AV-2024-002517,AV-2024-002517,CORREGIDO
AV-2024-002518,AV-2024-002518,NUEVO
AV-2025-002519,AV-2025-002519,CORREGIDO
AV-2025-002520,AV-2025-002520,CORREGIDO
AV-2024-002521,AV-2024-002521,CUMPLE
AV-2025-002522,AV-2025-002522,CUMPLE
AV-2025-002523,AV-2025-002523,CUMPLE
AV-2025-002524,AV-2025-002524,PERSISTENTE
AV-2025-002525,AV-2025-002525,CORREGIDO
AV-2025-003863,AV-2024-002526,CORREGIDO
AV-2026-002527,AV-2026-002527,CUMPLE
AV-2025-002528,,SALIO
AV-2025-002529,AV-2025-002529,CORREGIDO
AV-2024-002530,AV-2024-002530,CUMPLE
AV-2024-002531,AV-2024-002531,CORREGIDO
AV-2025-002532,AV-2025-002532,CORREGIDO
AV-2025-002533,AV-2025-002533,PERSISTENTE
AV-2024-002534,AV-2024-002534,CUMPLE
AV-2025-002535,AV-2025-002535,CUMPLE
AV-2025-002536,,SALIO
AV-2024-002537,AV-2024-002537,CUMPLE
AV-2025-002538,AV-2025-002538,PERSISTENTE
AV-2025-002539,AV-2025-002539,CORREGIDO
AV-2025-002540,AV-2025-002540,CUMPLE
AV-2025-002541,AV-2025-002541,CUMPLE
AV-2025-002542,AV-2025-002542,PERSISTENTE
AV-2025-002543,AV-2025-002543,CUMPLE
AV-2025-002544,AV-2025-002544,CORREGIDO
AV-2025-002545,AV-2025-002545,CUMPLE
AV-2026-002546,AV-2026-002546,CUMPLE
AV-2025-002547,AV-2025-002547,CORREGIDO
AV-2025-002548,AV-2025-002548,CORREGIDO
AV-2025-002549,AV-2025-002549,CUMPLE
AV-2026-002550,AV-2026-002550,CUMPLE
AV-2026-002551,AV-2026-002551,CUMPLE
AV-2025-002552,AV-2025-002552,CUMPLE
AV-2025-002553,AV-2025-002553,CUMPLE
AV-2025-002554,AV-2025-002554,CUMPLE
AV-2024-002555,,SALIO
AV-2025-002556,AV-2025-002556,NUEVO
AV-2025-002557,AV-2025-002557,CUMPLE
AV-2025-002558,AV-2025-002558,PERSISTENTE
AV-2025-002559,AV-2025-002559,PERSISTENTE
AV-2025-002560,AV-2025-002560,CUMPLE
AV-2025-002561,AV-2025-002561,CUMPLE
AV-2025-002562,AV-2025-002562,CUMPLE
AV-2025-002563,AV-2025-002563,CORREGIDO
AV-2025-002564,AV-2025-002564,CUMPLE
AV-2025-002565,AV-2025-002565,PERSISTENTE
AV-2026-002566,AV-2026-002566,CUMPLE
AV-2025-002567,AV-2025-002567,PERSISTENTE
AV-2024-002568,AV-2024-002568,CUMPLE
AV-2025-002569,AV-2025-002569,NUEVO
AV-2024-002570,AV-2024-002570,CUMPLE
AV-2025-002571,AV-2025-002571,CUMPLE
AV-2024-002572,AV-2024-002572,CUMPLE
AV-2025-002573,AV-2025-002573,CUMPLE
AV-2025-002574,AV-2025-002574,CUMPLE
AV-2025-002575,AV-2025-002575,CUMPLE
AV-2025-002576,AV-2025-002576,CUMPLE
AV-2024-002577,AV-2024-002577,NUEVO
AV-2025-002578,AV-2025-002578,CUMPLE
AV-2025-002579,AV-2025-002579,CUMPLE
AV-2024-002580,AV-2024-002580,CORREGIDO
AV-2025-002581,AV-2025-002581,CUMPLE
AV-2026-002582,AV-2026-002582,CUMPLE
AV-2025-002583,AV-2025-002583,CUMPLE
AV-2025-002584,AV-2025-002584,CUMPLE
AV-2025-002585,AV-2025-002585,CUMPLE
AV-2024-002586,AV-2024-002586,CUMPLE
AV-2026-002587,AV-2026-002587,CUMPLE
AV-2025-002588,AV-2025-002588,CORREGIDO
AV-2025-002589,AV-2025-002589,CUMPLE
AV-2025-002590,AV-2025-002590,CUMPLE
AV-2025-002591,AV-2025-002591,CUMPLE
AV-2024-002592,AV-2024-002592,CUMPLE
AV-2024-002593,AV-2024-002593,CUMPLE
AV-2025-002594,AV-2025-002594,CUMPLE
AV-2025-002595,AV-2025-002595,CUMPLE
AV-2025-002596,AV-2025-002596,CUMPLE
AV-2025-002597,AV-2025-002597,CUMPLE
AV-2025-002394,AV-2025-002394,PERSISTENTE
AV-2025-002599,AV-2025-002599,CORREGIDO
AV-2026-002600,AV-2026-002600,CUMPLE
AV-2024-002601,,SALIO
AV-2025-002602,AV-2025-002602,CUMPLE
AV-2024-002603,AV-2024-002603,CUMPLE
AV-2025-002604,AV-2025-002604,CUMPLE
AV-2026-002605,AV-2026-002605,CUMPLE
AV-2025-002606,AV-2025-002606,CUMPLE
AV-2024-002607,AV-2024-002607,CUMPLE
AV-2026-002608,AV-2026-002608,CORREGIDO
AV-2025-002609,,SALIO_CUMPLIENDO
AV-2025-002610,AV-2025-002610,CORREGIDO
AV-2025-002611,AV-2025-002611,CUMPLE
AV-2025-002612,AV-2025-002612,CORREGIDO
AV-2025-002613,AV-2025-002613,CUMPLE
AV-2025-002614,AV-2025-002614,CORREGIDO
AV-2025-002615,AV-2025-002615,CUMPLE
AV-2026-002616,AV-2026-002616,CUMPLE
AV-2025-002617,AV-2025-002617,CUMPLE
AV-2025-002618,AV-2025-002618,CUMPLE
AV-2024-002619,AV-2024-002619,CUMPLE
AV-2024-002620,AV-2024-002620,CORREGIDO
AV-2025-002621,AV-2025-002621,CUMPLE
AV-2024-002622,AV-2024-002622,NUEVO
AV-2024-002623,AV-2024-002623,CUMPLE
AV-2024-002624,AV-2024-002624,PERSISTENTE
AV-2024-002625,AV-2024-002625,CUMPLE
AV-2026-002626,AV-2026-002626,CUMPLE
AV-2024-002627,AV-2024-002627,CUMPLE
AV-2024-002628,AV-2024-002628,CUMPLE
AV-2025-002629,AV-2025-002629,CUMPLE
AV-2024-002630,AV-2024-002630,CUMPLE
AV-2025-002631,AV-2025-002631,CORREGIDO
AV-2026-002632,AV-2026-002632,CUMPLE
AV-2025-002633,AV-2025-002633,CUMPLE
AV-2024-002634,AV-2024-002634,CORREGIDO
AV-2025-002635,AV-2025-002635,PERSISTENTE
AV-2025-002636,AV-2025-002636,CORREGIDO
AV-2025-002637,AV-2025-002637,CUMPLE
AV-2024-002638,AV-2024-002638,CUMPLE
AV-2025-002639,AV-2025-002639,CUMPLE
AV-2024-002640,AV-2024-002640,CUMPLE
AV-2025-002641,AV-2025-002641,CORREGIDO
AV-2025-002642,AV-2025-002642,CUMPLE
AV-2024-002643,AV-2024-002643,CUMPLE
AV-2025-002644,AV-2025-002644,CUMPLE
AV-2025-002645,AV-2025-002645,CUMPLE
AV-2025-002646,AV-2025-002646,CUMPLE
AV-2025-002647,,SALIO
AV-2025-002648,,SALIO
AV-2025-002649,AV-2025-002649,CUMPLE
AV-2025-002650,AV-2025-002650,CUMPLE
AV-2024-002651,AV-2024-002651,CORREGIDO
AV-2024-002652,AV-2024-002652,CUMPLE
AV-2025-002653,AV-2025-002653,CUMPLE
AV-2025-002654,AV-2025-002654,CUMPLE
AV-2025-002655,AV-2025-002655,PERSISTENTE
AV-2025-002656,AV-2025-002656,CUMPLE
AV-2025-002657,AV-2025-002657,CUMPLE
AV-2025-002658,AV-2025-002658,CUMPLE
AV-2026-002659,AV-2026-002659,CUMPLE
AV-2025-002660,,SALIO
AV-2025-002661,,SALIO
AV-2024-002662,,SALIO_CUMPLIENDO
AV-2025-002663,AV-2025-002663,CORREGIDO
AV-2025-002664,AV-2025-002664,CUMPLE
AV-2025-002665,AV-2025-002665,CUMPLE
AV-2025-002666,AV-2025-002666,CUMPLE
AV-2025-002667,AV-2025-002667,CUMPLE
AV-2025-002668,AV-2025-002668,CUMPLE
AV-2025-002669,,SALIO
AV-2025-002670,AV-2025-002670,CUMPLE
AV-2025-002671,AV-2025-002671,CORREGIDO
AV-2025-002672,AV-2025-002672,CORREGIDO
AV-2026-002673,AV-2026-002673,CUMPLE
AV-2025-002674,AV-2025-002674,CORREGIDO
AV-2025-002675,AV-2025-002675,CUMPLE
AV-2024-002676,AV-2024-002676,CUMPLE
AV-2025-002677,AV-2025-002677,CUMPLE
AV-2024-002678,AV-2024-002678,CUMPLE
AV-2025-002679,AV-2025-002679,CUMPLE
AV-2025-002680,AV-2025-002680,PERSISTENTE
AV-2026-002681,AV-2026-002681,CUMPLE
AV-2025-002682,AV-2025-002682,CUMPLE
AV-2025-002683,AV-2025-002683,CUMPLE
AV-2025-002684,AV-2025-002684,CUMPLE
AV-2025-001122,,SALIO
AV-2025-002686,AV-2025-002686,CUMPLE
AV-2025-002687,AV-2025-002687,CUMPLE
AV-2025-002688,AV-2025-002688,CUMPLE
AV-2024-002689,AV-2024-002689,CUMPLE
AV-2025-002690,,SALIO
AV-2025-002691,AV-2025-002691,CUMPLE
AV-2025-002692,AV-2025-002692,NUEVO
AV-2025-002693,AV-2025-002693,PERSISTENTE
AV-2025-002694,AV-2025-002694,CUMPLE
AV-2025-002695,AV-2025-002695,CUMPLE
AV-2024-002696,AV-2024-002696,CUMPLE
AV-2025-002697,AV-2025-002697,CUMPLE
AV-2024-002698,,SALIO_CUMPLIENDO
AV-2025-002699,AV-2025-002699,CUMPLE
AV-2026-002700,AV-2026-002700,CUMPLE
AV-2025-002701,AV-2025-002701,CUMPLE
AV-2025-002702,AV-2025-002702,PERSISTENTE
AV-2025-002703,AV-2025-002703,CUMPLE
AV-2026-002704,AV-2026-002704,CUMPLE
AV-2025-002705,AV-2025-002705,CUMPLE
AV-2025-002706,AV-2025-002706,PERSISTENTE
AV-2024-002707,AV-2024-002707,CUMPLE
AV-2024-002708,AV-2024-002708,CORREGIDO
AV-2026-002709,AV-2026-002709,CUMPLE
AV-2025-002710,AV-2025-002710,CUMPLE
AV-2024-002711,AV-2024-002711,CORREGIDO
AV-2026-002712,AV-2026-002712,PERSISTENTE
AV-2025-002713,AV-2025-002713,CUMPLE
AV-2025-002714,AV-2025-002714,CORREGIDO
AV-2026-002715,AV-2026-002715,CUMPLE
AV-2024-002716,AV-2024-002716,CUMPLE
AV-2024-002717,AV-2024-002717,CUMPLE
AV-2025-002718,AV-2025-002718,CUMPLE
AV-2025-002719,AV-2025-002719,CUMPLE
AV-2026-002720,AV-2026-002720,CUMPLE
AV-2025-002721,AV-2025-002721,CUMPLE
AV-2025-002722,AV-2025-002722,CUMPLE
AV-2025-002723,AV-2025-002723,CUMPLE
AV-2025-002724,AV-2025-002724,CUMPLE
AV-2026-002725,AV-2026-002725,CUMPLE
AV-2025-002726,AV-2025-002726,CORREGIDO
AV-2025-002727,AV-2025-002727,CUMPLE
AV-2024-002728,AV-2024-002728,CUMPLE
AV-2025-002729,AV-2025-002729,CUMPLE
AV-2025-002730,AV-2025-002730,CUMPLE
AV-2025-002731,AV-2025-002731,NUEVO
AV-2024-002732,AV-2024-002732,CUMPLE
AV-2025-002733,AV-2025-002733,PERSISTENTE
AV-2025-002734,AV-2025-002734,NUEVO
AV-2024-002735,AV-2024-002735,CUMPLE
AV-2024-002736,AV-2024-002736,CUMPLE
AV-2025-002737,AV-2025-002737,CORREGIDO
AV-2025-002738,AV-2025-002738,CORREGIDO
AV-2026-002739,AV-2026-002739,CUMPLE
AV-2024-002740,AV-2024-002740,CUMPLE
AV-2025-002741,AV-2025-002741,CUMPLE
AV-2025-002742,AV-2025-002742,CUMPLE
AV-2025-002743,AV-2025-002743,CUMPLE
AV-2025-002744,AV-2025-002744,CUMPLE
AV-2024-002745,AV-2024-002745,CUMPLE
AV-2026-002746,AV-2026-002746,CORREGIDO
AV-2024-002747,AV-2024-002747,NUEVO
AV-2024-002748,,SALIO
AV-2025-002749,AV-2025-002749,CUMPLE
AV-2025-002750,AV-2025-002750,CUMPLE
AV-2025-002751,AV-2025-002751,CUMPLE
AV-2025-002752,AV-2025-002752,CUMPLE
AV-2026-002753,AV-2026-002753,CUMPLE
AV-2025-002754,AV-2025-002754,CUMPLE
AV-2024-002755,AV-2024-002755,CUMPLE
AV-2025-002756,AV-2025-002756,CUMPLE
AV-2025-002757,AV-2025-002757,CUMPLE
AV-2025-002758,AV-2025-002758,CORREGIDO
AV-2025-002759,AV-2025-002759,CUMPLE
AV-2025-002760,AV-2025-002760,CUMPLE
AV-2024-002761,AV-2024-002761,CUMPLE
AV-2026-002762,AV-2026-002762,CUMPLE
AV-2025-002763,AV-2025-002763,CORREGIDO
AV-2025-002764,AV-2025-002764,CORREGIDO
AV-2025-002765,AV-2025-002765,CUMPLE
AV-2025-002766,AV-2025-002766,CUMPLE
AV-2024-002767,,SALIO_CUMPLIENDO
AV-2026-002768,AV-2026-002768,CORREGIDO
AV-2025-002769,AV-2025-002769,CUMPLE
AV-2025-002770,AV-2025-002770,CUMPLE
AV-2024-002771,AV-2024-002771,CUMPLE
AV-2025-002772,AV-2025-002772,PERSISTENTE
AV-2025-002773,,SALIO
AV-2025-002774,AV-2025-002774,CUMPLE
AV-2025-002775,AV-2025-002775,CUMPLE
AV-2025-002776,AV-2025-002776,CUMPLE
AV-2024-002777,AV-2024-002777,CUMPLE
AV-2024-002778,AV-2024-002778,CUMPLE
AV-2024-002779,AV-2024-002779,CORREGIDO
AV-2025-002780,,SALIO
AV-2026-002781,AV-2026-002781,CUMPLE
AV-2025-002782,AV-2025-002782,CORREGIDO
AV-2024-002783,AV-2024-002783,CUMPLE
AV-2025-002784,AV-2025-002784,CORREGIDO
AV-2026-002785,AV-2026-002785,CUMPLE
AV-2025-002786,,SALIO_CUMPLIENDO
AV-2025-002787,AV-2025-002787,PERSISTENTE
AV-2025-002788,AV-2025-002788,CUMPLE
AV-2025-002789,AV-2025-002789,CUMPLE
