sk_corte,sk_fecha_valor,sk_geografia,sk_tipologia,sk_perito,sk_confiabilidad,id_avaluo,numero_finca,corte,moneda,finalidad,fecha_valor,nivel_confiabilidad,credito_atribuible,tiene_credito,valor_garantia,saldo,ltv,dias_antiguedad,n_bloquea,n_revisa,saldo_equivalente_crc,exposicion_no_confiable
1,20220104,32,3,3,2,AV-2025-000909,1-423164,2026-03,CRC,Actualización de garantía,2022-01-04,REVISAR,true,true,290805000.00,147885732.14,0.5085,1547,0,1,147885732.14,
1,20220106,4,8,3,2,AV-2025-001726,2-489240,2026-03,CRC,Compraventa,2022-01-06,REVISAR,true,false,690223000.00,,,1545,0,1,,
1,20220106,27,9,3,2,AV-2025-001309,1-367137,2026-03,CRC,Garantía hipotecaria,2022-01-06,REVISAR,true,true,45621000.00,36506302.72,0.8002,1545,0,1,36506302.72,
1,20220114,30,7,3,2,AV-2026-003054,1-470895,2026-03,CRC,Actualización de garantía,2022-01-14,REVISAR,true,true,3366411000.00,2289038602.24,0.68,1537,0,1,2289038602.24,
1,20220115,7,1,3,3,AV-2025-003376,3-532515-331,2026-03,USD,Compraventa,2022-01-15,NO_CONFIABLE,true,false,229119.00,,,1536,1,1,,
1,20220116,20,9,3,2,AV-2025-001219,7-923578,2026-03,USD,Contable,2022-01-16,REVISAR,true,false,1361111.00,,,1535,0,2,,
1,20220116,25,9,9,2,AV-2024-003758,6-412551,2026-03,CRC,Leasing,2022-01-16,REVISAR,true,true,281498000.00,148342992.02,0.527,1535,0,1,148342992.02,
1,20220122,29,4,1,2,AV-2024-001661,1-285547-381,2026-03,USD,Actualización de garantía,2022-01-22,REVISAR,true,true,572019.00,445240.09,0.7784,1529,0,1,227072445.9,
1,20220124,35,3,8,2,AV-2025-000104,1-832379,2026-03,CRC,Garantía hipotecaria,2022-01-24,REVISAR,true,true,318643000.00,212287354.72,0.6662,1527,0,1,212287354.72,
1,20220125,9,3,3,2,AV-2025-000707,3-163994,2026-03,USD,Actualización de garantía,2022-01-25,REVISAR,true,true,406090.00,296884.37,0.7311,1526,0,1,151411028.7,
1,20220125,23,1,7,2,AV-2025-000737,6-449218-070,2026-03,USD,Leasing,2022-01-25,REVISAR,true,true,660131.00,386280.86,0.5852,1526,0,2,197003238.6,
1,20220128,26,4,4,2,AV-2026-003909,1-674997-321,2026-03,USD,Leasing,2022-01-28,REVISAR,true,true,326430.00,220903.86,0.6767,1523,0,1,112660968.6,
1,20220129,27,7,7,2,AV-2025-000138,1-167395,2026-03,CRC,Actualización de garantía,2022-01-29,REVISAR,true,true,327810000.00,223326147.84,0.6813,1522,0,1,223326147.84,
1,20220201,33,4,3,2,AV-2025-003460,1-650143-310,2026-03,USD,Garantía hipotecaria,2022-02-01,REVISAR,true,true,600104.00,340455.36,0.5673,1519,0,2,173632233.6,
1,20220202,11,9,9,2,AV-2025-003031,5-713933,2026-03,CRC,Seguro,2022-02-02,REVISAR,true,false,195642000.00,,,1518,0,1,,
1,20220204,13,3,1,2,AV-2025-001955,5-130762,2026-03,CRC,Garantía hipotecaria,2022-02-04,REVISAR,true,true,602491000.00,471724402.07,0.783,1516,0,1,471724402.07,
1,20220207,7,1,9,3,AV-2025-001648,3-277831-070,2026-03,USD,Contable,2022-02-07,NO_CONFIABLE,true,false,161136.00,,,1513,1,1,,
1,20220207,22,9,8,2,AV-2025-001504,7-537777,2026-03,CRC,Leasing,2022-02-07,REVISAR,true,true,108630000.00,47579496.43,0.438,1513,0,1,47579496.43,
1,20220210,29,9,3,2,AV-2025-001617,1-806626,2026-03,CRC,Leasing,2022-02-10,REVISAR,true,true,156672000.00,105142780.62,0.6711,1510,0,1,105142780.62,
1,20220213,1,1,9,2,AV-2025-000215,2-107489-173,2026-03,USD,Leasing,2022-02-13,REVISAR,true,true,203779.00,112034.88,0.5498,1507,0,1,57137788.800000004,
1,20220213,29,1,3,2,AV-2026-000867,1-302752-046,2026-03,USD,Leasing,2022-02-13,REVISAR,true,true,271937.00,210036.27,0.7724,1507,0,1,107118497.69999999,
1,20220217,17,3,9,2,AV-2024-003772,4-249964,2026-03,CRC,Contable,2022-02-17,REVISAR,true,false,248399000.00,,,1503,0,1,,
1,20220217,19,3,6,2,AV-2026-003787,4-527241,2026-03,CRC,Leasing,2022-02-17,REVISAR,true,true,473411000.00,229853004.33,0.4855,1503,0,1,229853004.33,
1,20220221,20,2,2,2,AV-2025-000143,7-898219,2026-03,USD,Garantía hipotecaria,2022-02-21,REVISAR,true,true,1338693.00,683545.92,0.5106,1499,0,2,348608419.20000005,
1,20220224,10,9,6,2,AV-2025-001249,3-866150,2026-03,CRC,Garantía hipotecaria,2022-02-24,REVISAR,true,true,74153000.00,40736912.59,0.5494,1496,0,1,40736912.59,
1,20220224,27,4,9,2,AV-2024-001844,1-586811-389,2026-03,CRC,Seguro,2022-02-24,REVISAR,true,false,213230000.00,,,1496,0,1,,
1,20220225,15,1,2,2,AV-2024-000405,4-629328-125,2026-03,USD,Actualización de garantía,2022-02-25,REVISAR,true,true,372852.00,178673.37,0.4792,1495,0,1,91123418.7,
1,20220310,25,3,3,2,AV-2024-000477,6-883218,2026-03,CRC,Garantía hipotecaria,2022-03-10,REVISAR,true,true,589954000.00,298697897.45,0.5063,1482,0,2,298697897.45,
1,20220312,4,6,3,2,AV-2026-000591,2-705394,2026-03,CRC,Contable,2022-03-12,REVISAR,true,false,22678208000.00,,,1480,0,2,,
1,20220312,8,7,5,3,AV-2025-001909,3-860299,2026-03,CRC,Contable,2022-03-12,NO_CONFIABLE,true,false,1009530000.00,,,1480,1,1,,
1,20220313,14,1,2,2,AV-2025-001052,5-673971-081,2026-03,USD,Leasing,2022-03-13,REVISAR,true,true,159366.00,95727.04,0.6007,1479,0,1,48820790.4,
1,20220319,14,4,7,3,AV-2024-003445,5-692242-165,2026-03,USD,Leasing,2022-03-19,NO_CONFIABLE,true,true,351917.00,157053.03,0.4463,1473,1,1,80097045.3,157053.03
1,20220320,16,3,3,2,AV-2025-001702,4-174066,2026-03,CRC,Compraventa,2022-03-20,REVISAR,true,false,433462000.00,,,1472,0,2,,
1,20220321,15,1,6,2,AV-2025-002661,4-925059-074,2026-03,USD,Actualización de garantía,2022-03-21,REVISAR,true,true,328295.00,202898.49,0.618,1471,0,2,103478229.89999999,
1,20220321,29,3,7,2,AV-2024-000829,1-512586,2026-03,CRC,Leasing,2022-03-21,REVISAR,true,true,104563000.00,57758886.11,0.5524,1471,0,1,57758886.11,
1,20220321,29,3,8,2,AV-2025-003943,1-714627,2026-03,CRC,Garantía hipotecaria,2022-03-21,REVISAR,true,true,1140366000.00,106946256.86,0.0938,1471,0,2,106946256.86,
1,20220322,23,9,6,2,AV-2025-001071,6-609129,2026-03,CRC,Contable,2022-03-22,REVISAR,true,false,371820000.00,,,1470,0,2,,
1,20220322,35,3,3,2,AV-2026-003486,1-110394,2026-03,CRC,Contable,2022-03-22,REVISAR,true,false,479447000.00,,,1470,0,1,,
1,20220323,30,3,9,2,AV-2025-000136,1-465456,2026-03,CRC,Seguro,2022-03-23,REVISAR,true,false,456070000.00,,,1469,0,1,,
1,20220324,27,3,7,2,AV-2026-002429,1-457235,2026-03,CRC,Seguro,2022-03-24,REVISAR,true,false,199518000.00,,,1468,0,2,,
1,20220324,33,1,3,2,AV-2025-002660,1-399580-019,2026-03,USD,Actualización de garantía,2022-03-24,REVISAR,true,true,259892.00,153159.63,0.5893,1468,0,1,78111411.3,
1,20220325,1,5,7,2,AV-2025-003432,2-696035,2026-03,USD,Leasing,2022-03-25,REVISAR,true,true,32054598.00,23800471.05,0.7425,1467,0,1,12138240235.5,
1,20220325,28,4,2,2,AV-2025-000329,1-636225-327,2026-03,USD,Leasing,2022-03-25,REVISAR,true,true,743667.00,573355.12,0.771,1467,0,1,292411111.2,
1,20220326,8,7,3,2,AV-2026-003342,3-475880,2026-03,CRC,Actualización de garantía,2022-03-26,REVISAR,true,true,1371852000.00,1069802186.62,0.7798,1466,0,1,1069802186.62,
1,20220328,7,1,8,2,AV-2025-001253,3-719399-024,2026-03,USD,Contable,2022-03-28,REVISAR,true,false,630788.00,,,1464,0,1,,
1,20220330,16,5,7,2,AV-2024-003267,4-682504,2026-03,USD,Leasing,2022-03-30,REVISAR,true,true,5054223.00,2968551.83,0.5873,1462,0,1,1513961433.3,
1,20220331,35,3,3,2,AV-2025-000976,1-494308,2026-03,CRC,Leasing,2022-03-31,REVISAR,true,true,661293000.00,408860251.99,0.6183,1461,0,1,408860251.99,
1,20220405,29,1,1,2,AV-2025-003591,1-165041-084,2026-03,USD,Actualización de garantía,2022-04-05,REVISAR,true,true,93928.00,68395.85,0.7282,1456,0,1,34881883.5,
1,20220406,23,3,4,2,AV-2025-002900,6-995420,2026-03,CRC,Seguro,2022-04-06,REVISAR,true,false,325472000.00,,,1455,0,2,,
1,20220409,17,4,5,2,AV-2026-003678,4-822547-058,2026-03,USD,Contable,2022-04-09,REVISAR,true,false,480670.00,,,1452,0,1,,
1,20220409,27,3,7,2,AV-2024-001599,1-595931,2026-03,CRC,Garantía hipotecaria,2022-04-09,REVISAR,true,true,352753000.00,196394424.04,0.5567,1452,0,1,196394424.04,
1,20220413,34,1,5,2,AV-2025-000400,1-185516-383,2026-03,USD,Seguro,2022-04-13,REVISAR,true,false,420491.00,,,1448,0,2,,
1,20220418,8,3,2,2,AV-2025-002529,3-984189,2026-03,CRC,Actualización de garantía,2022-04-18,REVISAR,true,true,731622000.00,488732775.19,0.668,1443,0,1,488732775.19,
1,20220418,14,3,3,2,AV-2024-002979,5-672419,2026-03,CRC,Garantía hipotecaria,2022-04-18,REVISAR,true,true,639488000.00,458564769.13,0.7171,1443,0,1,458564769.13,
1,20220420,20,3,7,3,AV-2024-001172,7-235979,2026-03,CRC,Actualización de garantía,2022-04-20,NO_CONFIABLE,true,true,331063000.00,191676480.74,0.579,1441,1,1,191676480.74,191676480.74
1,20220429,17,9,6,2,AV-2024-003506,4-170971,2026-03,USD,Actualización de garantía,2022-04-29,REVISAR,true,true,457846.00,243041.63,0.5308,1432,0,1,123951231.3,
1,20220430,23,4,6,2,AV-2025-002085,6-970646-123,2026-03,USD,Leasing,2022-04-30,REVISAR,true,true,321584.00,179573.46,0.5584,1431,0,1,91582464.6,
1,20220504,29,1,7,2,AV-2025-003231,1-170030-068,2026-03,USD,Leasing,2022-05-04,REVISAR,true,true,84737.00,44902.53,0.5299,1427,0,1,22900290.3,
1,20220504,32,3,3,2,AV-2025-001861,1-330743,2026-03,USD,Leasing,2022-05-04,REVISAR,true,true,324410.00,173841.38,0.5359,1427,0,1,88659103.8,
1,20220508,30,9,3,2,AV-2025-003206,1-869353,2026-03,CRC,Leasing,2022-05-08,REVISAR,true,true,294536000.00,133721600.62,0.454,1423,0,1,133721600.62,
1,20220510,8,3,7,2,AV-2025-003822,3-749951,2026-03,CRC,Garantía hipotecaria,2022-05-10,REVISAR,true,true,872880000.00,700144054.64,0.8021,1421,0,1,700144054.64,
1,20220511,30,9,3,2,AV-2025-001234,1-555322,2026-03,CRC,Garantía hipotecaria,2022-05-11,REVISAR,true,true,21598000.00,223288641.37,10.3384,1420,0,2,223288641.37,
1,20220512,27,3,4,2,AV-2024-000922,1-642734,2026-03,CRC,Compraventa,2022-05-12,REVISAR,true,false,314167000.00,,,1419,0,1,,
1,20220513,34,3,9,2,AV-2026-001706,1-326331,2026-03,CRC,Garantía hipotecaria,2022-05-13,REVISAR,true,true,904993000.00,276016651.42,0.305,1418,0,2,276016651.42,
1,20220514,35,2,7,2,AV-2026-003346,1-430580,2026-03,USD,Leasing,2022-05-14,REVISAR,true,true,8673404.00,4078233.82,0.4702,1417,0,1,2079899248.1999998,
1,20220515,16,1,7,2,AV-2024-000476,4-785764-355,2026-03,USD,Leasing,2022-05-15,REVISAR,true,true,236163.00,124306.80,0.5264,1416,0,1,63396468.0,
1,20220516,10,2,3,2,AV-2026-001879,3-815157,2026-03,USD,Garantía hipotecaria,2022-05-16,REVISAR,true,true,6053529.00,3520637.20,0.5816,1415,0,1,1795524972.0,
1,20220516,15,3,3,2,AV-2026-002316,4-557968,2026-03,USD,Actualización de garantía,2022-05-16,REVISAR,true,true,237636.00,131402.19,0.553,1415,0,1,67015116.9,
1,20220516,18,3,4,2,AV-2025-000354,4-494820,2026-03,USD,Garantía hipotecaria,2022-05-16,REVISAR,true,true,938356.00,751846.52,0.8012,1415,0,2,383441725.2,
1,20220517,20,8,1,2,AV-2025-002053,7-758128,2026-03,USD,Garantía hipotecaria,2022-05-17,REVISAR,true,true,1213316.00,897358.00,0.7396,1414,0,1,457652580.0,
1,20220518,34,1,3,2,AV-2025-002635,1-881657-129,2026-03,USD,Compraventa,2022-05-18,REVISAR,true,false,181471.00,,,1413,0,2,,
1,20220520,12,3,7,2,AV-2025-002290,5-451781,2026-03,CRC,Actualización de garantía,2022-05-20,REVISAR,true,true,263329000.00,176419863.43,0.67,1411,0,1,176419863.43,
1,20220520,27,9,5,2,AV-2025-003339,1-552222,2026-03,CRC,Leasing,2022-05-20,REVISAR,true,true,65674000.00,46980609.99,0.7154,1411,0,1,46980609.99,
1,20220522,19,3,2,2,AV-2025-001519,4-541458,2026-03,CRC,Garantía hipotecaria,2022-05-22,REVISAR,true,true,153861000.00,120281435.00,0.7818,1409,0,1,120281435.0,
1,20220523,28,7,9,2,AV-2025-001835,1-103163,2026-03,CRC,Leasing,2022-05-23,REVISAR,true,true,424735000.00,302702909.70,0.7127,1408,0,1,302702909.7,
1,20220525,16,7,7,2,AV-2025-003138,4-147822,2026-03,CRC,Garantía hipotecaria,2022-05-25,REVISAR,true,true,4189621000.00,3325271224.44,0.7937,1406,0,1,3325271224.44,
1,20220525,30,1,1,2,AV-2024-001901,1-752201-388,2026-03,USD,Garantía hipotecaria,2022-05-25,REVISAR,true,true,420243.00,185702.09,0.4419,1406,0,1,94708065.89999999,
1,20220526,31,3,4,2,AV-2025-003245,1-490094,2026-03,CRC,Contable,2022-05-26,REVISAR,true,false,454563000.00,,,1405,0,1,,
1,20220527,18,3,1,2,AV-2025-000325,4-677186,2026-03,CRC,Garantía hipotecaria,2022-05-27,REVISAR,true,true,468884000.00,218533092.52,0.4661,1404,0,1,218533092.52,
1,20220528,26,3,9,2,AV-2025-000261,1-953109,2026-03,CRC,Garantía hipotecaria,2022-05-28,REVISAR,true,true,247315000.00,177617647.36,0.7182,1403,0,1,177617647.36,
1,20220529,27,2,9,2,AV-2026-000341,1-497060,2026-03,USD,Actualización de garantía,2022-05-29,REVISAR,true,true,13675239.00,10135130.67,0.7411,1402,0,1,5168916641.7,
1,20220530,28,3,7,2,AV-2024-001960,1-710625,2026-03,CRC,Actualización de garantía,2022-05-30,REVISAR,true,true,231142000.00,182284966.72,0.7886,1401,0,1,182284966.72,
1,20220603,19,3,9,2,AV-2025-002525,4-641660,2026-03,USD,Actualización de garantía,2022-06-03,REVISAR,true,true,480984.00,285303.87,0.5932,1397,0,1,145504973.7,
1,20220607,27,4,7,2,AV-2024-001171,1-237457-135,2026-03,USD,Leasing,2022-06-07,REVISAR,true,true,1037309.00,551054.31,0.5312,1393,0,2,281037698.1,
1,20220609,8,1,6,3,AV-2024-003096,3-943365-237,2026-03,USD,Contable,2022-06-09,NO_CONFIABLE,true,false,157943.00,,,1391,1,1,,
1,20220609,9,3,3,2,AV-2024-001850,3-195465,2026-03,CRC,Actualización de garantía,2022-06-09,REVISAR,true,true,284221000.00,208228937.83,0.7326,1391,0,2,208228937.83,
1,20220610,18,9,3,2,AV-2025-003513,4-828681,2026-03,CRC,Garantía hipotecaria,2022-06-10,REVISAR,true,true,24218000.00,119409144.03,4.9306,1390,0,2,119409144.03,
1,20220610,24,6,7,2,AV-2026-002296,6-822966,2026-03,CRC,Actualización de garantía,2022-06-10,REVISAR,true,true,22417419000.00,11410179455.30,0.509,1390,0,1,11410179455.3,
1,20220611,6,8,3,2,AV-2025-003471,2-879892,2026-03,CRC,Contable,2022-06-11,REVISAR,true,false,2078287000.00,,,1389,0,1,,
1,20220615,19,8,3,3,AV-2024-001246,4-437498,2026-03,CRC,Actualización de garantía,2022-06-15,NO_CONFIABLE,true,true,4033826000.00,1968514188.52,0.488,1385,1,1,1968514188.52,1968514188.52
1,20220615,29,3,3,2,AV-2025-003656,1-401316,2026-03,USD,Garantía hipotecaria,2022-06-15,REVISAR,true,true,788149.00,485843.36,0.6164,1385,0,1,247780113.6,
1,20220623,9,3,3,2,AV-2025-003873,3-609539,2026-03,CRC,Garantía hipotecaria,2022-06-23,REVISAR,true,true,284527000.00,189050756.33,0.6644,1377,0,1,189050756.33,
1,20220623,16,2,4,2,AV-2025-003236,4-252141,2026-03,USD,Seguro,2022-06-23,REVISAR,true,false,1896722.00,,,1377,0,1,,
1,20220627,1,3,4,2,AV-2024-000820,2-463929,2026-03,CRC,Compraventa,2022-06-27,REVISAR,true,false,1451071000.00,,,1373,0,1,,
1,20220705,31,3,3,2,AV-2025-002311,1-987614,2026-03,CRC,Actualización de garantía,2022-07-05,REVISAR,true,true,344755000.00,209152540.43,0.6067,1365,0,1,209152540.43,
1,20220716,1,2,3,2,AV-2025-002882,2-306590,2026-03,USD,Actualización de garantía,2022-07-16,REVISAR,true,true,11950610.00,8211790.43,0.6871,1354,0,2,4188013119.2999997,
1,20220717,17,7,7,2,AV-2025-000771,4-970273,2026-03,CRC,Garantía hipotecaria,2022-07-17,REVISAR,true,true,2917185000.00,1527710685.37,0.5237,1353,0,1,1527710685.37,
1,20220719,5,3,2,2,AV-2025-001156,2-457277,2026-03,CRC,Leasing,2022-07-19,REVISAR,true,true,209571000.00,142984650.80,0.6823,1351,0,1,142984650.8,
1,20220720,22,4,7,2,AV-2025-002631,7-839630-108,2026-03,USD,Garantía hipotecaria,2022-07-20,REVISAR,true,true,421013.00,187348.00,0.445,1350,0,1,95547480.0,
1,20220723,8,3,3,2,AV-2025-002845,3-722106,2026-03,CRC,Leasing,2022-07-23,REVISAR,true,true,241791000.00,156264380.79,0.6463,1347,0,1,156264380.79,
1,20220723,16,3,4,2,AV-2025-002693,4-124585,2026-03,CRC,Garantía hipotecaria,2022-07-23,REVISAR,true,true,169206000.00,118859020.84,0.7025,1347,0,1,118859020.84,
1,20220724,1,4,3,2,AV-2025-003933,2-565538-151,2026-03,USD,Contable,2022-07-24,REVISAR,true,false,794099.00,,,1346,0,1,,
1,20220728,9,3,3,2,AV-2025-000910,3-242265,2026-03,CRC,Leasing,2022-07-28,REVISAR,true,true,88339000.00,63764872.22,0.7218,1342,0,1,63764872.22,
1,20220806,16,3,3,2,AV-2025-002519,4-789748,2026-03,CRC,Seguro,2022-08-06,REVISAR,true,false,516906000.00,,,1333,0,1,,
1,20220806,35,5,4,2,AV-2026-000308,1-224039,2026-03,USD,Actualización de garantía,2022-08-06,REVISAR,true,true,8433999.00,4246765.35,0.5035,1333,0,1,2165850328.5,
1,20220811,5,8,7,2,AV-2024-003974,2-634251,2026-03,CRC,Leasing,2022-08-11,REVISAR,true,true,3386858000.00,1920176803.29,0.5669,1328,0,1,1920176803.29,
1,20220811,18,7,3,2,AV-2026-001029,4-657535,2026-03,CRC,Actualización de garantía,2022-08-11,REVISAR,true,true,734737000.00,596064669.91,0.8113,1328,0,1,596064669.91,
1,20220812,21,7,9,2,AV-2025-001760,7-763650,2026-03,CRC,Garantía hipotecaria,2022-08-12,REVISAR,true,true,3743316000.00,663448163.94,0.1772,1327,0,2,663448163.94,
1,20220813,20,3,7,2,AV-2025-001557,7-625220,2026-03,CRC,Leasing,2022-08-13,REVISAR,true,true,442391000.00,232360713.21,0.5252,1326,0,1,232360713.21,
1,20220814,35,5,1,3,AV-2024-000859,1-972708,2026-03,USD,Leasing,2022-08-14,NO_CONFIABLE,true,true,26603977.00,14045391.61,0.5279,1325,1,1,7163149721.099999,14045391.61
1,20220815,33,3,5,2,AV-2025-003330,1-413509,2026-03,CRC,Garantía hipotecaria,2022-08-15,REVISAR,true,true,932426000.00,542413755.30,0.5817,1324,0,1,542413755.3,
1,20220822,16,3,3,2,AV-2024-003684,4-422816,2026-03,CRC,Leasing,2022-08-22,REVISAR,true,true,294759000.00,204025493.47,0.6922,1317,0,1,204025493.47,
1,20220824,26,5,7,2,AV-2025-001974,1-535213,2026-03,USD,Garantía hipotecaria,2022-08-24,REVISAR,true,true,14793320.00,7543161.02,0.5099,1315,0,1,3847012120.2,
1,20220826,26,1,7,2,AV-2025-003738,1-150900-365,2026-03,CRC,Leasing,2022-08-26,REVISAR,true,true,83458000.00,52031833.84,0.6234,1313,0,1,52031833.84,
1,20220827,6,9,9,2,AV-2024-000892,2-908573,2026-03,CRC,Actualización de garantía,2022-08-27,REVISAR,true,true,13792000.00,7976872.51,0.5784,1312,0,1,7976872.51,
1,20220828,34,9,9,2,AV-2025-002057,1-442790,2026-03,USD,Actualización de garantía,2022-08-28,REVISAR,true,true,1479083.00,942439.07,0.6372,1311,0,1,480643925.7,
1,20220829,1,9,9,2,AV-2025-002813,2-562718,2026-03,CRC,Seguro,2022-08-29,REVISAR,true,false,47180000.00,,,1310,0,1,,
1,20220830,21,7,6,2,AV-2025-000404,7-195127,2026-03,CRC,Actualización de garantía,2022-08-30,REVISAR,true,true,3131321000.00,1932070863.40,0.617,1309,0,1,1932070863.4,
1,20220906,7,9,6,2,AV-2025-002109,3-874418,2026-03,CRC,Leasing,2022-09-06,REVISAR,true,true,451586000.00,314325530.44,0.696,1302,0,1,314325530.44,
1,20220908,15,3,9,2,AV-2025-003978,4-760638,2026-03,CRC,Garantía hipotecaria,2022-09-08,REVISAR,true,true,227757000.00,148239729.14,0.6509,1300,0,1,148239729.14,
1,20220909,1,3,9,2,AV-2025-001383,2-308754,2026-03,USD,Contable,2022-09-09,REVISAR,true,false,233995.00,,,1299,0,1,,
1,20220910,32,9,3,2,AV-2025-003970,1-760448,2026-03,CRC,Leasing,2022-09-10,REVISAR,true,true,150116000.00,84426913.77,0.5624,1298,0,1,84426913.77,
1,20220913,34,1,3,2,AV-2024-000569,1-591547-131,2026-03,USD,Actualización de garantía,2022-09-13,REVISAR,true,true,713578.00,435819.62,0.6108,1295,0,1,222268006.2,
1,20220914,32,2,9,3,AV-2025-003071,1-335481,2026-03,USD,Actualización de garantía,2022-09-14,NO_CONFIABLE,true,true,1848391.00,895023.09,0.4842,1294,1,1,456461775.9,895023.09
1,20220915,15,7,7,2,AV-2025-003942,4-153104,2026-03,CRC,Leasing,2022-09-15,REVISAR,true,true,2349088000.00,1291683974.96,0.5499,1293,0,1,1291683974.96,
1,20220921,25,3,7,2,AV-2025-002356,6-278695,2026-03,CRC,Garantía hipotecaria,2022-09-21,REVISAR,true,true,337270000.00,268672779.72,0.7966,1287,0,1,268672779.72,
1,20220923,15,3,9,2,AV-2025-000244,4-999990,2026-03,CRC,Leasing,2022-09-23,REVISAR,true,true,577469000.00,377809297.94,0.6543,1285,0,1,377809297.94,
1,20220927,31,3,9,3,AV-2025-002738,N/A,2026-03,USD,Actualización de garantía,2022-09-27,NO_CONFIABLE,true,true,795767.00,406023.13,0.5102,1281,1,1,207071796.3,406023.13
1,20220928,34,1,3,2,AV-2025-003924,1-950043-355,2026-03,USD,Garantía hipotecaria,2022-09-28,REVISAR,true,true,289839.00,140732.98,0.4856,1280,0,2,71773819.80000001,
1,20220929,17,3,7,2,AV-2026-003404,4-119449,2026-03,CRC,Leasing,2022-09-29,REVISAR,true,true,264412000.00,140990767.16,0.5332,1279,0,1,140990767.16,
1,20221005,34,2,3,2,AV-2024-000394,1-593321,2026-03,USD,Leasing,2022-10-05,REVISAR,true,true,16982878.00,10172129.31,0.599,1273,0,2,5187785948.1,
1,20221006,34,3,7,2,AV-2025-000639,1-891744,2026-03,CRC,Actualización de garantía,2022-10-06,REVISAR,true,true,1531355000.00,1169544293.52,0.7637,1272,0,2,1169544293.52,
1,20221007,16,2,2,2,AV-2024-002174,4-878863,2026-03,CRC,Garantía hipotecaria,2022-10-07,REVISAR,true,true,1500577000.00,697325670.50,0.4647,1271,0,1,697325670.5,
1,20221009,16,7,7,2,AV-2025-003480,4-641613,2026-03,CRC,Compraventa,2022-10-09,REVISAR,true,false,2886858000.00,,,1269,0,1,,
1,20221010,1,4,4,2,AV-2025-000911,2-387681-032,2026-03,USD,Actualización de garantía,2022-10-10,REVISAR,true,true,677891.00,366965.44,0.5413,1268,0,2,187152374.4,
1,20221011,7,1,3,2,AV-2025-003784,3-704349-237,2026-03,USD,Contable,2022-10-11,REVISAR,true,false,267487.00,,,1267,0,1,,
1,20221013,13,6,1,2,AV-2025-000169,5-179998,2026-03,CRC,Actualización de garantía,2022-10-13,REVISAR,true,true,12471137000.00,6721251978.04,0.5389,1265,0,1,6721251978.04,
1,20221013,17,3,8,2,AV-2025-001641,4-221821,2026-03,CRC,Leasing,2022-10-13,REVISAR,true,true,380140000.00,218807124.08,0.5756,1265,0,1,218807124.08,
1,20221017,19,6,7,2,AV-2025-003823,4-153328,2026-03,CRC,Leasing,2022-10-17,REVISAR,true,true,4729726000.00,2077728070.28,0.4393,1261,0,1,2077728070.28,
1,20221017,32,3,9,2,AV-2025-003332,1-893663,2026-03,CRC,Actualización de garantía,2022-10-17,REVISAR,true,true,402657000.00,335954722.32,0.8343,1261,0,1,335954722.32,
1,20221019,32,3,3,2,AV-2024-002779,1-327555,2026-03,CRC,Actualización de garantía,2022-10-19,REVISAR,true,true,314975000.00,213334224.68,0.6773,1259,0,1,213334224.68,
1,20221020,14,9,3,3,AV-2025-000311,5-916031,2026-03,CRC,Leasing,2022-10-20,NO_CONFIABLE,true,true,190902000.00,107580701.34,0.5635,1258,1,1,107580701.34,107580701.34
1,20221022,7,3,7,3,AV-2025-003493,3-948010,2026-03,CRC,Garantía hipotecaria,2022-10-22,NO_CONFIABLE,true,true,619208000.00,454890515.42,0.7346,1256,1,1,454890515.42,454890515.42
1,20221022,15,1,3,2,AV-2024-000915,4-180961-040,2026-03,USD,Leasing,2022-10-22,REVISAR,true,true,198306.00,129847.03,0.6548,1256,0,1,66221985.3,
1,20221022,16,3,3,2,AV-2025-001680,4-778918,2026-03,CRC,Actualización de garantía,2022-10-22,REVISAR,true,true,333447000.00,265423986.81,0.796,1256,0,1,265423986.81,
