sk_corte,sk_regla,sk_fecha_valor,sk_geografia,sk_tipologia,sk_perito,sk_confiabilidad,id_avaluo,numero_finca,corte,rule_id,accion,campo,valor_observado,condicion_esperada,incidencias
1,3,20250712,18,2,1,3,AV-2025-001795,4-896140,2026-03,R-03,BLOQUEA,valor_total_inmueble,2740514,3080510.39,1
1,3,20250712,30,3,6,3,AV-2025-001759,1-760817,2026-03,R-03,BLOQUEA,valor_total_inmueble,332753000,296643096.84,1
1,3,20250809,24,3,7,3,AV-2025-002048,6-874608,2026-03,R-03,BLOQUEA,valor_total_inmueble,429862000,383610996.54,1
1,3,20250811,6,3,3,3,AV-2025-001013,2-255297,2026-03,R-03,BLOQUEA,valor_total_inmueble,866877000,774355762.12,1
1,3,20250816,23,1,1,3,AV-2025-001371,6-229819-108,2026-03,R-03,BLOQUEA,valor_total_inmueble,458956,200529.2,1
1,3,20250823,10,3,7,3,AV-2025-000216,3-518829,2026-03,R-03,BLOQUEA,valor_total_inmueble,366369000,394203544.86,1
1,3,20250823,13,6,6,3,AV-2025-003384,5-695873,2026-03,R-03,BLOQUEA,valor_total_inmueble,10014688000,11594870166.61,1
1,3,20250823,33,3,3,3,AV-2025-003310,1-504720,2026-03,R-03,BLOQUEA,valor_total_inmueble,474301000,503134871.37,1
1,3,20250826,10,3,8,3,AV-2025-003761,3-675271,2026-03,R-03,BLOQUEA,valor_total_inmueble,1313296000,1532685618.41,1
1,3,20250905,33,7,7,3,AV-2025-002372,1-647616,2026-03,R-03,BLOQUEA,valor_total_inmueble,1042177000,1006648358.85,1
1,3,20250909,31,6,8,3,AV-2025-003529,1-706655,2026-03,R-03,BLOQUEA,valor_total_inmueble,1683698,1461945.36,1
1,3,20250925,21,3,3,3,AV-2025-000067,7-323857,2026-03,R-03,BLOQUEA,valor_total_inmueble,137990000,143800730.86,1
1,3,20251002,1,4,1,3,AV-2025-000843,2-989100-257,2026-03,R-03,BLOQUEA,valor_total_inmueble,448170,423468.47,1
1,3,20251003,27,2,6,3,AV-2025-003370,1-537059,2026-03,R-03,BLOQUEA,valor_total_inmueble,9899853,11896839.27,1
1,3,20251006,28,1,1,3,AV-2025-002117,1-143949-368,2026-03,R-03,BLOQUEA,valor_total_inmueble,366374,162493.64,1
1,3,20251007,19,8,9,3,AV-2025-002567,4-569971,2026-03,R-03,BLOQUEA,valor_total_inmueble,181923,280047.75,1
1,3,20251017,34,4,7,3,AV-2025-000107,1-534833-172,2026-03,R-03,BLOQUEA,valor_total_inmueble,264020,283447.99,1
1,3,20251018,9,3,6,3,AV-2025-003004,3-507829,2026-03,R-03,BLOQUEA,valor_total_inmueble,1960192000,2334105783.65,1
1,3,20251023,29,3,8,3,AV-2025-002612,1-223164,2026-03,R-03,BLOQUEA,valor_total_inmueble,403046000,481131932.22,1
1,3,20251025,34,9,1,3,AV-2025-001470,1-517889,2026-03,R-03,BLOQUEA,valor_total_inmueble,3940571,3747994.43,1
1,3,20251102,13,9,1,3,AV-2025-003256,5-325412,2026-03,R-03,BLOQUEA,valor_total_inmueble,58149000,51877389.59,1
1,3,20251104,30,3,7,3,AV-2025-000464,1-751771,2026-03,R-03,BLOQUEA,valor_total_inmueble,649263000,575626377.37,1
1,3,20251110,3,7,2,3,AV-2025-003850,2-218004,2026-03,R-03,BLOQUEA,valor_total_inmueble,2019052000,2164345275.47,1
1,3,20251112,12,9,4,3,AV-2025-001251,5-800716,2026-03,R-03,BLOQUEA,valor_total_inmueble,20908000,19549041.74,1
1,3,20251116,27,4,2,3,AV-2025-000423,1-484230-340,2026-03,R-03,BLOQUEA,valor_total_inmueble,190880,234294.63,1
1,3,20251122,29,3,8,3,AV-2025-001815,1-666115,2026-03,R-03,BLOQUEA,valor_total_inmueble,208984000,199847190.74,1
1,3,20251203,33,7,5,3,AV-2025-001332,1-433211,2026-03,R-03,BLOQUEA,valor_total_inmueble,1879474000,1598565920.01,1
1,3,20251206,17,3,7,3,AV-2025-001032,4-399571,2026-03,R-03,BLOQUEA,valor_total_inmueble,733156000,668540770.06,1
1,3,20251209,1,9,3,3,AV-2025-001281,2-686404,2026-03,R-03,BLOQUEA,valor_total_inmueble,146397000,127998314.17,1
1,3,20251224,8,3,2,3,AV-2025-001007,3-680848,2026-03,R-03,BLOQUEA,valor_total_inmueble,801115000,827043645.06,1
1,3,20260101,20,3,5,3,AV-2026-002032,7-382116,2026-03,R-03,BLOQUEA,valor_total_inmueble,344056000,287538026.06,1
1,3,20260120,4,3,7,3,AV-2026-000559,2-865671,2026-03,R-03,BLOQUEA,valor_total_inmueble,173403,161293.74,1
1,3,20260127,9,4,1,3,AV-2026-003760,3-831670-252,2026-03,R-03,BLOQUEA,valor_total_inmueble,139598,171928.72,1
1,3,20260207,24,3,8,3,AV-2026-003308,6-677461,2026-03,R-03,BLOQUEA,valor_total_inmueble,522356000,449906747.83,1
1,3,20260211,20,9,3,3,AV-2026-001222,7-363329,2026-03,R-03,BLOQUEA,valor_total_inmueble,45702000,38868849.04,1
1,3,20260213,14,8,3,3,AV-2026-002002,5-128723,2026-03,R-03,BLOQUEA,valor_total_inmueble,900379,1048726.79,1
1,3,20260216,7,4,9,3,AV-2026-000241,3-974498-298,2026-03,R-03,BLOQUEA,valor_total_inmueble,242043000,143937747.46,1
1,3,20260219,11,9,3,3,AV-2026-000610,5-240585,2026-03,R-03,BLOQUEA,valor_total_inmueble,77522000,122377095.27,1
1,3,20260223,9,3,3,3,AV-2026-000265,3-268412,2026-03,R-03,BLOQUEA,valor_total_inmueble,263720,220234.29,1
1,3,20260225,16,9,6,3,AV-2026-000783,4-991360,2026-03,R-03,BLOQUEA,valor_total_inmueble,117862000,134666528.23,1
1,4,20210905,18,2,3,3,AV-2025-001845,4-569345,2026-03,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
1,4,20211223,4,7,8,3,AV-2026-000899,2-222345,2026-03,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
1,4,20221129,28,2,9,3,AV-2025-002217,1-233970,2026-03,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
1,4,20230110,15,2,3,3,AV-2025-003629,4-213201,2026-03,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
1,4,20230206,33,1,6,3,AV-2024-002947,1-486739-258,2026-03,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
1,4,20231016,22,3,3,3,AV-2025-002764,7-407824,2026-03,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
1,4,20240703,34,2,3,3,AV-2024-001603,1-634343,2026-03,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
1,4,20240806,28,3,4,3,AV-2024-003707,1-705720,2026-03,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
1,4,20240811,27,1,4,3,AV-2024-003448,1-400433-186,2026-03,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
1,4,20240906,28,4,2,3,AV-2024-003204,1-728393-011,2026-03,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
1,4,20240909,11,4,8,3,AV-2024-002802,5-269021-004,2026-03,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
1,4,20241006,29,3,3,3,AV-2024-003210,1-372150,2026-03,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
1,4,20241015,28,3,7,3,AV-2024-000408,1-313118,2026-03,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
1,4,20241208,34,5,3,3,AV-2024-001250,1-286040,2026-03,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
1,4,20241212,24,3,7,3,AV-2024-001977,6-104344,2026-03,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
1,4,20241212,28,4,3,3,AV-2024-001568,1-627650-068,2026-03,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
1,4,20250112,9,3,7,3,AV-2025-001155,3-823241,2026-03,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
1,4,20250211,28,1,3,3,AV-2025-003583,1-139379-118,2026-03,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
1,4,20250307,1,3,3,3,AV-2025-001847,2-499361,2026-03,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
1,4,20250307,33,1,7,3,AV-2025-002066,1-441609-243,2026-03,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
1,4,20250410,27,9,4,3,AV-2025-002782,1-662821,2026-03,R-04,BLOQUEA,area_construccion_m2,área 178.52 / vu 337708.8,ambos en cero: la tipología no contempla construcción,1
1,4,20250417,3,3,6,3,AV-2025-000579,2-163763,2026-03,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
1,4,20250427,18,9,3,3,AV-2025-003540,4-111535,2026-03,R-04,BLOQUEA,area_construccion_m2,área 124.67 / vu 426012.91,ambos en cero: la tipología no contempla construcción,1
1,4,20250509,7,9,5,3,AV-2025-000142,3-233124,2026-03,R-04,BLOQUEA,area_construccion_m2,área 99.0 / vu 287398.94,ambos en cero: la tipología no contempla construcción,1
1,4,20250514,8,1,3,3,AV-2025-001106,3-691295-159,2026-03,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
1,4,20250528,34,4,3,3,AV-2025-000524,1-588780-136,2026-03,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
1,4,20250611,23,9,5,3,AV-2025-000363,6-171347,2026-03,R-04,BLOQUEA,area_construccion_m2,área 107.32 / vu 629.45,ambos en cero: la tipología no contempla construcción,1
1,4,20250617,27,9,3,3,AV-2025-000705,1-553173,2026-03,R-04,BLOQUEA,area_construccion_m2,área 108.25 / vu 338334.37,ambos en cero: la tipología no contempla construcción,1
1,4,20250619,28,1,9,3,AV-2025-002758,1-323473-251,2026-03,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
1,4,20250711,18,1,3,3,AV-2025-001214,4-686987-017,2026-03,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
1,4,20250806,16,4,3,3,AV-2025-003112,4-892369-089,2026-03,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
1,4,20250811,6,3,3,3,AV-2025-001013,2-255297,2026-03,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
1,4,20250812,11,4,7,3,AV-2025-003345,5-941173-025,2026-03,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
1,4,20250816,23,1,1,3,AV-2025-001371,6-229819-108,2026-03,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
1,4,20250930,8,3,7,3,AV-2025-000435,3-288449,2026-03,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
1,4,20251006,28,1,1,3,AV-2025-002117,1-143949-368,2026-03,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
1,4,20251006,34,1,4,3,AV-2025-002178,1-484538-299,2026-03,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
1,4,20251007,19,8,9,3,AV-2025-002567,4-569971,2026-03,R-04,BLOQUEA,area_construccion_m2,área 75.98 / vu 1291.45,ambos en cero: la tipología no contempla construcción,1
1,4,20251014,9,4,1,3,AV-2025-000830,3-105207-214,2026-03,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
1,4,20251123,27,9,1,3,AV-2025-000457,1-182379,2026-03,R-04,BLOQUEA,area_construccion_m2,área 73.36 / vu 829874.09,ambos en cero: la tipología no contempla construcción,1
1,4,20251204,16,5,2,3,AV-2025-001941,4-543589,2026-03,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
1,4,20251205,35,9,5,3,AV-2025-003655,1-428455,2026-03,R-04,BLOQUEA,area_construccion_m2,área 95.45 / vu 787104.39,ambos en cero: la tipología no contempla construcción,1
1,4,20251211,35,9,7,3,AV-2025-000900,1-223851,2026-03,R-04,BLOQUEA,area_construccion_m2,área 148.08 / vu 1197.04,ambos en cero: la tipología no contempla construcción,1
1,4,20251215,3,3,6,3,AV-2025-002303,2-589831,2026-03,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
1,4,20251221,17,7,1,3,AV-2025-001563,4-250913,2026-03,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
1,4,20260109,21,9,8,3,AV-2026-003477,7-182490,2026-03,R-04,BLOQUEA,area_construccion_m2,área 160.75 / vu 1666.42,ambos en cero: la tipología no contempla construcción,1
1,4,20260116,17,7,1,3,AV-2026-000161,4-319228,2026-03,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
1,4,20260216,7,4,9,3,AV-2026-000241,3-974498-298,2026-03,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
1,4,20260216,35,1,2,3,AV-2026-002978,1-988219-266,2026-03,R-04,BLOQUEA,area_construccion_m2,área 0.0 / vu 0.0,ambos mayores a cero: la tipología exige construcción,1
1,4,20260219,11,9,3,3,AV-2026-000610,5-240585,2026-03,R-04,BLOQUEA,area_construccion_m2,área 165.31 / vu 271340.55,ambos en cero: la tipología no contempla construcción,1
1,5,20210430,18,7,6,3,AV-2025-000371,4-565674,2026-03,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2021-05-05 / 2021-04-30 / 2021-05-04,inspección <= valor <= informe,1
1,5,20210826,17,3,7,3,AV-2025-003012,4-449060,2026-03,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2021-08-14 / 2021-08-26 / 2026-07-16,fecha posterior al corte 2026-03-31,1
1,5,20210917,21,3,1,3,AV-2025-001212,7-905183,2026-03,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2021-09-11 / 2021-09-17 / 2021-09-02,inspección <= valor <= informe,1
1,5,20211123,22,4,3,3,AV-2025-002357,7-834683-044,2026-03,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2021-08-23 / 2021-11-23 / 2021-11-26,brecha mayor a 30/15 días,1
1,5,20220115,7,1,3,3,AV-2025-003376,3-532515-331,2026-03,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2022-01-02 / 2022-01-15 / 2026-07-26,fecha posterior al corte 2026-03-31,1
1,5,20220207,7,1,9,3,AV-2025-001648,3-277831-070,2026-03,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2022-01-23 / 2022-02-07 / 2022-02-01,inspección <= valor <= informe,1
1,5,20230619,20,3,1,3,AV-2025-003683,7-833199,2026-03,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2023-06-26 / 2023-06-19 / 2023-06-21,inspección <= valor <= informe,1
1,5,20230714,24,6,3,3,AV-2025-002255,6-630886,2026-03,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2023-07-26 / 2023-07-14 / 2023-07-24,inspección <= valor <= informe,1
1,5,20231117,20,9,7,3,AV-2026-003166,7-765840,2026-03,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2023-11-07 / 2023-11-17 / 2023-10-26,inspección <= valor <= informe,1
1,5,20231216,16,5,3,3,AV-2025-000249,4-429825,2026-03,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2023-10-17 / 2023-12-16 / 2023-12-22,brecha mayor a 30/15 días,1
1,5,20240725,26,4,1,3,AV-2024-001351,1-455525-053,2026-03,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2024-07-09 / 2024-07-25 / 2024-07-16,inspección <= valor <= informe,1
1,5,20240830,23,3,3,3,AV-2024-002015,6-228355,2026-03,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2024-06-06 / 2024-08-30 / 2024-09-11,brecha mayor a 30/15 días,1
1,5,20240831,34,1,1,3,AV-2024-000853,1-618548-012,2026-03,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2024-08-24 / 2024-08-31 / 2024-08-27,inspección <= valor <= informe,1
1,5,20241004,16,4,3,3,AV-2024-002145,4-910645-163,2026-03,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2024-10-10 / 2024-10-04 / 2024-10-16,inspección <= valor <= informe,1
1,5,20241019,17,4,7,3,AV-2024-003973,4-846031-095,2026-03,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2024-10-27 / 2024-10-19 / 2024-10-26,inspección <= valor <= informe,1
1,5,20241108,35,2,3,3,AV-2024-003796,1-146195,2026-03,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2024-11-02 / 2024-11-08 / 2026-08-09,fecha posterior al corte 2026-03-31,1
1,5,20241121,33,1,1,3,AV-2024-002064,1-481751-051,2026-03,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2024-11-17 / 2024-11-21 / 2026-08-13,fecha posterior al corte 2026-03-31,1
1,5,20241128,22,9,3,3,AV-2024-002580,7-536050,2026-03,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2024-12-24 / 2024-11-28 / 2024-12-06,inspección <= valor <= informe,1
1,5,20241210,2,3,2,3,AV-2024-000841,2-533016,2026-03,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2024-11-25 / 2024-12-10 / 2024-11-12,inspección <= valor <= informe,1
1,5,20250110,8,4,3,3,AV-2025-002448,3-300202-358,2026-03,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2025-01-29 / 2025-01-10 / 2025-01-13,inspección <= valor <= informe,1
1,5,20250131,15,4,2,3,AV-2025-002461,4-514631-317,2026-03,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2025-01-14 / 2025-01-31 / 2025-01-13,inspección <= valor <= informe,1
1,5,20250214,28,4,4,3,AV-2025-000573,1-105045-338,2026-03,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2024-10-29 / 2025-02-14 / 2025-02-16,brecha mayor a 30/15 días,1
1,5,20250318,4,3,7,3,AV-2025-001485,2-408522,2026-03,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2025-04-04 / 2025-03-18 / 2025-03-30,inspección <= valor <= informe,1
1,5,20250324,29,1,3,3,AV-2025-002206,1-271294-006,2026-03,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2025-04-17 / 2025-03-24 / 2025-04-04,inspección <= valor <= informe,1
1,5,20250328,16,4,7,3,AV-2025-000794,4-469751-203,2026-03,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2025-03-27 / 2025-03-28 / 2025-03-01,inspección <= valor <= informe,1
1,5,20250422,18,4,3,3,AV-2025-002614,4-692025-019,2026-03,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2025-04-18 / 2025-04-22 / 2026-09-11,fecha posterior al corte 2026-03-31,1
1,5,20250504,7,3,4,3,AV-2025-000907,3-946219,2026-03,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2025-06-08 / 2025-05-04 / 2025-05-15,inspección <= valor <= informe,1
1,5,20250617,15,1,7,3,AV-2025-000768,4-157357-195,2026-03,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2025-03-01 / 2025-06-17 / 2025-06-21,brecha mayor a 30/15 días,1
1,5,20250620,27,3,3,3,AV-2025-000556,1-875498,2026-03,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2025-06-28 / 2025-06-20 / 2025-06-30,inspección <= valor <= informe,1
1,5,20250625,30,7,7,3,AV-2025-000058,1-799780,2026-03,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2025-06-16 / 2025-06-25 / 2026-08-12,fecha posterior al corte 2026-03-31,1
1,5,20250707,1,4,3,3,AV-2025-002558,2-290299-180,2026-03,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2025-07-30 / 2025-07-07 / 2025-07-12,inspección <= valor <= informe,1
1,5,20250714,29,3,4,3,AV-2025-000788,1-478075,2026-03,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2025-07-13 / 2025-07-14 / 2026-07-25,fecha posterior al corte 2026-03-31,1
1,5,20250722,5,3,3,3,AV-2025-002513,2-165357,2026-03,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2025-05-03 / 2025-07-22 / 2025-07-29,brecha mayor a 30/15 días,1
1,5,20250803,31,6,7,3,AV-2025-001812,1-523767,2026-03,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2025-08-01 / 2025-08-03 / 2025-07-19,inspección <= valor <= informe,1
1,5,20250825,30,7,7,3,AV-2025-001322,1-249049,2026-03,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2025-05-02 / 2025-08-25 / 2025-08-30,brecha mayor a 30/15 días,1
1,5,20250828,25,1,3,3,AV-2025-000298,6-424314-390,2026-03,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2025-09-16 / 2025-08-28 / 2025-09-04,inspección <= valor <= informe,1
1,5,20250925,7,4,7,3,AV-2025-001216,3-794832-251,2026-03,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2025-10-04 / 2025-09-25 / 2025-09-30,inspección <= valor <= informe,1
1,5,20250929,7,1,4,3,AV-2025-002911,3-647661-346,2026-03,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2025-09-15 / 2025-09-29 / 2026-10-22,fecha posterior al corte 2026-03-31,1
1,5,20251007,9,7,7,3,AV-2025-001747,3-279517,2026-03,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2025-09-26 / 2025-10-07 / 2025-09-29,inspección <= valor <= informe,1
1,5,20251019,25,9,7,3,AV-2025-000437,6-609658,2026-03,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2025-11-13 / 2025-10-19 / 2025-10-23,inspección <= valor <= informe,1
1,5,20251024,34,1,2,3,AV-2025-001073,1-497021-212,2026-03,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2025-10-22 / 2025-10-24 / 2025-10-09,inspección <= valor <= informe,1
1,5,20251029,15,4,4,3,AV-2025-000332,4-344993-103,2026-03,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2025-11-08 / 2025-10-29 / 2025-10-31,inspección <= valor <= informe,1
1,5,20251116,12,7,7,3,AV-2025-001199,5-526148,2026-03,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2025-12-10 / 2025-11-16 / 2025-11-28,inspección <= valor <= informe,1
1,5,20251213,16,9,7,3,AV-2025-001994,4-222772,2026-03,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2025-12-31 / 2025-12-13 / 2025-12-24,inspección <= valor <= informe,1
1,5,20251230,7,3,6,3,AV-2025-000324,3-797770,2026-03,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2025-09-21 / 2025-12-30 / 2026-01-01,brecha mayor a 30/15 días,1
1,5,20260102,17,3,7,3,AV-2026-003246,4-113443,2026-03,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2025-12-14 / 2026-01-02 / 2025-12-28,inspección <= valor <= informe,1
1,5,20260105,35,1,7,3,AV-2026-000019,1-934706-133,2026-03,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2026-01-04 / 2026-01-05 / 2025-12-06,inspección <= valor <= informe,1
1,5,20260120,19,3,3,3,AV-2026-002840,4-943700,2026-03,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2026-01-14 / 2026-01-20 / 2026-01-09,inspección <= valor <= informe,1
1,5,20260211,29,2,6,3,AV-2026-003527,1-498439,2026-03,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2026-03-06 / 2026-02-11 / 2026-02-18,inspección <= valor <= informe,1
1,5,20260226,28,3,3,3,AV-2026-001820,1-650304,2026-03,R-05,BLOQUEA,fecha_inspeccion; fecha_valor; fecha_informe,2026-03-05 / 2026-02-26 / 2026-03-07,inspección <= valor <= informe,1
1,6,20210331,24,2,3,2,AV-2024-002980,6-864514,2026-03,R-06,REVISA,latitud; longitud,"9.164744, -84.62201",a menos de 5 km del centroide; observado 93.2 km,1
1,6,20210403,10,7,4,2,AV-2025-002655,3-535617,2026-03,R-06,REVISA,latitud; longitud,"-83.670783, 9.935977",coordenada dentro del territorio nacional,1
